ensembl_id,symbol,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000005469.11,CROT,-0.303892887,-0.635565486,0.027779713,-0.002800965,-1.844257158,0.071585453,0.380870389,-4.18698615
ENSG00000183114.7,FAM43B,0.439984787,-0.040238534,0.920208109,0.296857436,1.84418698,0.071595871,0.380870389,-4.187093589
ENSG00000140398.13,NEIL1,0.312247588,-0.028564058,0.653059235,0.132614575,1.844145589,0.071602016,0.380870389,-4.187156955
ENSG00000183888.4,SRARP,0.907153484,-0.083103911,1.897410879,0.044995631,1.843924848,0.071634794,0.380903822,-4.187494867
ENSG00000225791.6,TRAM2-AS1,-0.477134206,-0.998037352,0.04376894,-0.07249541,-1.843716362,0.071665764,0.380903822,-4.187813987
ENSG00000138078.15,PREPL,-0.722654754,-1.511640832,0.066331324,0.103592987,-1.843622764,0.071679671,0.380903822,-4.187957243
ENSG00000133138.19,TBC1D8B,0.267738684,-0.024617981,0.560095348,-0.272213524,1.843353651,0.071719671,0.38098993,-4.188369101
ENSG00000112365.4,ZBTB24,-0.291124278,-0.609054071,0.026805516,-0.055455705,-1.843137495,0.071751813,0.38099018,-4.188699874
ENSG00000137776.16,SLTM,0.234712221,-0.021625817,0.49105026,-0.221888893,1.843033311,0.071767309,0.38099018,-4.188859292
ENSG00000160908.14,ZNF394,0.290745031,-0.026859725,0.608349788,-0.081733448,1.842620257,0.071828774,0.38119009,-4.189491247
ENSG00000131080.14,EDA2R,0.87771871,-0.081721504,1.837158925,-0.326925259,1.841399312,0.07201072,0.38199047,-4.191358546
ENSG00000173473.10,SMARCC1,0.412636726,-0.038446486,0.863719938,-0.281839389,1.841288126,0.072027308,0.38199047,-4.19152854
ENSG00000145494.11,NDUFS6,-0.285908917,-0.598516398,0.026698564,-0.103260735,-1.840936768,0.07207975,0.382098222,-4.192065682
ENSG00000205476.8,CCDC85C,0.352477748,-0.032936732,0.737892228,0.024157134,1.840832256,0.072095355,0.382098222,-4.192225439
ENSG00000188818.12,ZDHHC11,0.660184913,-0.061794238,1.382164064,-0.158811533,1.840566347,0.072135072,0.382163452,-4.192631871
ENSG00000168827.14,GFM1,-0.284039033,-0.594687482,0.026609416,-0.060363199,-1.840430294,0.0721554,0.382163452,-4.192839805
ENSG00000166819.11,PLIN1,0.911017389,-0.085551098,1.907585876,-0.349881122,1.840051824,0.072211975,0.382186745,-4.193418163
ENSG00000177383.4,MAGEF1,-0.516834754,-1.082239894,0.048570386,0.019331074,-1.839935061,0.072229437,0.382186745,-4.193596574
ENSG00000040487.12,PQLC2,0.322905051,-0.030371054,0.676181156,0.105958463,1.839802111,0.072249323,0.382186745,-4.193799705
ENSG00000174225.14,ARL13A,0.503703831,-0.047388132,1.054795793,0.03858613,1.839762299,0.072255279,0.382186745,-4.193860531
ENSG00000101457.12,DNTTIP1,-0.361377049,-0.756927389,0.034173292,-0.010184343,-1.838947549,0.07237726,0.382526071,-4.195105081
ENSG00000106665.15,CLIP2,0.334156935,-0.031642335,0.699956206,-0.127114857,1.838730932,0.07240972,0.382526071,-4.195435891
ENSG00000135919.12,SERPINE2,-0.419986348,-0.879757618,0.039784923,0.089019757,-1.838670383,0.072418795,0.382526071,-4.195528353
ENSG00000145198.14,VWA5B2,-0.544611867,-1.140844602,0.051620868,0.218004676,-1.838576994,0.072432795,0.382526071,-4.195670958
ENSG00000001629.9,ANKIB1,0.262159364,-0.02485504,0.549173769,-0.277848788,1.838536347,0.072438889,0.382526071,-4.195733025
ENSG00000182154.7,MRPL41,0.342120018,-0.03257156,0.716811596,0.117032392,1.837871287,0.072538659,0.382651144,-4.196748382
ENSG00000170791.17,CHCHD7,-0.342275771,-0.71714224,0.032590697,-0.094054162,-1.837850163,0.07254183,0.382651144,-4.196780628
ENSG00000126870.15,WDR60,0.363572217,-0.034625239,0.761769674,0.069727551,1.837819035,0.072546503,0.382651144,-4.196828143
ENSG00000267940.1,AC022762.2,0.446278502,-0.04253883,0.935095834,0.093430533,1.837680083,0.072567364,0.382651144,-4.197040238
ENSG00000102678.6,FGF9,-0.923831302,-1.935775225,0.088112622,0.464755391,-1.837582153,0.07258207,0.382651144,-4.19718971
ENSG00000188107.14,EYS,0.317626733,-0.030389587,0.665643053,-0.093215467,1.837079605,0.072657576,0.382768997,-4.19795665
ENSG00000007047.14,MARK4,0.197402639,-0.01891981,0.413725087,0.118307727,1.836800131,0.072699594,0.382768997,-4.198383079
ENSG00000187595.16,ZNF385C,0.590730341,-0.056652547,1.238113228,-0.097898489,1.836701582,0.072714416,0.382768997,-4.198533434
ENSG00000056487.15,PHF21B,0.669502842,-0.064223245,1.403228929,0.034228803,1.836660994,0.072720521,0.382768997,-4.198595358
ENSG00000040341.17,STAU2,-0.317774232,-0.666035852,0.030487388,0.084643438,-1.836638148,0.072723958,0.382768997,-4.198630213
ENSG00000140280.13,LYSMD2,-0.33739854,-0.707246413,0.032449332,0.260425965,-1.836244941,0.072783128,0.382866416,-4.199230041
ENSG00000115840.13,SLC25A12,-0.704394092,-1.476620996,0.067832813,0.189139326,-1.836036515,0.072814508,0.382866416,-4.199547946
ENSG00000111252.10,SH2B3,0.32344888,-0.031189814,0.678087575,0.021612101,1.83581989,0.072847135,0.382866416,-4.199878324
ENSG00000142156.14,COL6A1,0.360563087,-0.034773477,0.755899651,0.189343172,1.835797688,0.07285048,0.382866416,-4.199912182
ENSG00000117625.13,RCOR3,-0.284389318,-0.596223671,0.027445034,-0.094598664,-1.835692195,0.072866374,0.382866416,-4.200073057
ENSG00000176101.11,SSNA1,0.229140479,-0.022131012,0.48041197,-0.127854676,1.835562333,0.072885943,0.382866416,-4.200271086
ENSG00000113645.14,WWC1,0.557761554,-0.05406742,1.169590528,0.182136298,1.834970446,0.072975193,0.383209517,-4.201173505
ENSG00000077152.10,UBE2T,-1.010460954,-2.119124522,0.098202613,0.156995318,-1.834553149,0.073038173,0.383414486,-4.20180959
ENSG00000143971.8,ETAA1,-0.309924582,-0.650068348,0.030219183,-0.104528946,-1.834019919,0.073118716,0.383707204,-4.202622213
ENSG00000197497.10,ZNF665,0.383692007,-0.037447042,0.804831055,-0.158600817,1.833866758,0.073141864,0.383707204,-4.202855587
ENSG00000270141.3,TERC,0.361696713,-0.035439953,0.75883338,0.083696921,1.833222226,0.073239346,0.384092748,-4.203837493
ENSG00000083937.8,CHMP2B,-0.27145973,-0.569550302,0.026630842,-0.163874668,-1.83302214,0.07326963,0.38412575,-4.204142253
ENSG00000177685.16,CRACR2B,0.795134975,-0.078142377,1.668412326,0.080989031,1.832732992,0.073313412,0.384134025,-4.204582617
ENSG00000260032.1,NORAD,-0.256365592,-0.537931531,0.025200348,-0.028168259,-1.832694833,0.073319192,0.384134025,-4.204640727
ENSG00000189190.10,ZNF600,0.518696534,-0.051093412,1.08848648,-0.168875911,1.832352826,0.07337101,0.384197446,-4.205161509
ENSG00000133872.13,SARAF,-0.302956975,-0.635777889,0.029863939,-0.02947406,-1.832233778,0.073389055,0.384197446,-4.205342767
ENSG00000143409.15,MINDY1,0.552890314,-0.054532197,1.160312826,-0.379862769,1.832139918,0.073403285,0.384197446,-4.205485668
ENSG00000132623.15,ANKEF1,-0.395079725,-0.829251385,0.039091936,0.245440692,-1.831613384,0.073483151,0.384489784,-4.206287193
ENSG00000141232.4,TOB1,0.211449427,-0.020946591,0.443845446,-0.093766692,1.831421749,0.073512238,0.384497525,-4.206578862
ENSG00000049130.15,KITLG,-0.5133373,-1.077610673,0.050936072,0.097607875,-1.831149503,0.073553576,0.384497525,-4.206993181
ENSG00000123570.3,RAB9B,-0.565574234,-1.187319083,0.056170615,0.231851084,-1.830998372,0.073576532,0.384497525,-4.207223157
ENSG00000285230.1,RALY-AS1,-0.6184811,-1.298457605,0.061495405,-0.369041656,-1.830809105,0.07360529,0.384497525,-4.207511142
ENSG00000173039.18,RELA,0.413358304,-0.041150645,0.867867254,-0.202943802,1.830605512,0.073636235,0.384497525,-4.207820898
ENSG00000267041.5,ZNF850,0.413133981,-0.041230733,0.867498694,-0.136048334,1.830192872,0.073698987,0.384497525,-4.208448617
ENSG00000128285.4,MCHR1,-0.619246957,-1.300360781,0.061866867,0.375262218,-1.830015316,0.073726003,0.384497525,-4.208718683
ENSG00000143590.13,EFNA3,-0.480618381,-1.009272474,0.048035712,0.301771745,-1.829950386,0.073735884,0.384497525,-4.208817436
ENSG00000267321.2,LINC02001,0.432215229,-0.043310171,0.90774063,-0.073622689,1.829518828,0.07380159,0.384497525,-4.209473732
ENSG00000136827.11,TOR1A,-0.213799602,-0.449055831,0.021456626,0.066711773,-1.829263633,0.073840467,0.384497525,-4.209861761
ENSG00000175573.6,C11orf68,0.239879723,-0.024106153,0.503865598,0.158284086,1.829040764,0.073874434,0.384497525,-4.210200599
ENSG00000166685.11,COG1,-0.30075303,-0.631756321,0.030250261,0.143069025,-1.82889275,0.073896999,0.384497525,-4.210425613
ENSG00000028116.17,VRK2,0.637898963,-0.064292925,1.340090851,-0.662641645,1.828549099,0.073949413,0.384497525,-4.210947979
ENSG00000168005.8,SPINDOC,0.489887606,-0.04938366,1.029158871,0.094605351,1.828519979,0.073953856,0.384497525,-4.210992238
ENSG00000186660.14,ZFP91,0.244184069,-0.024646186,0.513014323,-0.17834808,1.828309516,0.073985973,0.384497525,-4.211312106
ENSG00000099910.16,KLHL22,-0.224869288,-0.472446566,0.02270799,0.081473064,-1.828226074,0.07399871,0.384497525,-4.211438915
ENSG00000157005.3,SST,-1.276246823,-2.681417364,0.128923717,-0.495590854,-1.828168308,0.074007529,0.384497525,-4.211526701
ENSG00000196776.15,CD47,-0.480268001,-1.009130197,0.048594196,-0.031938064,-1.827896769,0.074048994,0.384497525,-4.21193932
ENSG00000138964.16,PARVG,0.682960898,-0.069148891,1.435070688,-0.000556675,1.827785115,0.074066049,0.384497525,-4.212108971
ENSG00000157483.8,MYO1E,0.43267166,-0.04382497,0.90916829,-0.494895903,1.827717853,0.074076326,0.384497525,-4.212211166
ENSG00000101473.16,ACOT8,-0.262994849,-0.552646663,0.026656966,0.053057204,-1.827601589,0.074094091,0.384497525,-4.212387806
ENSG00000123353.9,ORMDL2,0.555701288,-0.056369039,1.167771615,-0.132235509,1.827471514,0.074113971,0.384497525,-4.212585417
ENSG00000152556.16,PFKM,-0.384435456,-0.807867902,0.038996991,0.216722854,-1.827468246,0.074114471,0.384497525,-4.212590381
ENSG00000272086.1,AC025181.2,-0.564538631,-1.186461648,0.057384385,-0.066144867,-1.827122115,0.074167394,0.384497525,-4.213116168
ENSG00000111897.6,SERINC1,-0.3358357,-0.705829759,0.034158359,-0.073246832,-1.827017251,0.074183434,0.384497525,-4.213275445
ENSG00000204209.12,DAXX,0.334337204,-0.034006247,0.702680654,-0.06891331,1.827015751,0.074183664,0.384497525,-4.213277723
ENSG00000185340.15,GAS2L1,0.457261713,-0.0465354,0.961058826,0.272651208,1.826920724,0.074198202,0.384497525,-4.21342205
ENSG00000149305.6,HTR3B,-0.796050756,-1.67323538,0.081133868,0.482240887,-1.826670802,0.074236448,0.384497525,-4.213801604
ENSG00000124374.8,PAIP2B,0.707515288,-0.072112901,1.487143477,-0.659443101,1.826664687,0.074237384,0.384497525,-4.213810891
ENSG00000140443.14,IGF1R,0.296545921,-0.030236923,0.623328764,0.043463768,1.826599121,0.074247421,0.384497525,-4.213910457
ENSG00000134333.13,LDHA,-0.40004003,-0.840878252,0.040798193,0.047236138,-1.82656338,0.074252892,0.384497525,-4.213964732
ENSG00000089159.16,PXN,0.549449294,-0.056036182,1.15493477,-0.106823888,1.826562038,0.074253098,0.384497525,-4.213966769
ENSG00000171735.18,CAMTA1,-0.469659657,-0.987291167,0.047971853,0.223771574,-1.826304081,0.074292599,0.38456399,-4.21435846
ENSG00000119771.14,KLHL29,0.319190652,-0.032629564,0.671010868,0.387847156,1.826164561,0.074313971,0.38456399,-4.214570292
ENSG00000187134.13,AKR1C1,0.851274206,-0.087169798,1.78971821,0.059721149,1.825877548,0.074357952,0.384667262,-4.215006019
ENSG00000162613.16,FUBP1,0.176352813,-0.018148752,0.370854378,-0.089820931,1.825029247,0.074488074,0.384792485,-4.216293522
ENSG00000074319.12,TSG101,-0.22894429,-0.481515927,0.023627348,-0.032737057,-1.824550019,0.074561668,0.384792485,-4.217020642
ENSG00000101901.11,ALG13,-0.19012961,-0.39988598,0.01962676,-0.121043685,-1.824505332,0.074568534,0.384792485,-4.217088437
ENSG00000149782.11,PLCB3,0.536997998,-0.055487058,1.129483054,0.03446406,1.824340098,0.074593925,0.384792485,-4.217339099
ENSG00000139722.6,VPS37B,0.391710718,-0.040488525,0.823909962,0.039846251,1.824282074,0.074602843,0.384792485,-4.217427117
ENSG00000010292.12,NCAPD2,0.313811666,-0.032443171,0.660066503,-0.253771225,1.82424756,0.074608148,0.384792485,-4.217479472
ENSG00000155970.11,MICU3,-0.551285351,-1.159572213,0.057001511,0.142387981,-1.824225633,0.074611519,0.384792485,-4.217512733
ENSG00000175874.9,CREG2,-0.814979788,-1.714310089,0.084350512,0.451589463,-1.824055928,0.074637609,0.384792485,-4.217770144
ENSG00000008277.14,ADAM22,-0.595712773,-1.253117914,0.061692369,0.128023447,-1.823955982,0.074652979,0.384792485,-4.217921734
ENSG00000083814.13,ZNF671,-0.276243612,-0.581112292,0.028625067,0.043821918,-1.823853591,0.074668727,0.384792485,-4.218077026
ENSG00000058729.10,RIOK2,-0.284114336,-0.597697862,0.02946919,-0.05356695,-1.823687609,0.074694262,0.384792485,-4.218328747
ENSG00000128739.22,SNRPN,-0.427850937,-0.90011859,0.044416716,0.154768073,-1.823538029,0.074717279,0.384792485,-4.218555578
ENSG00000055147.18,FAM114A2,0.241423591,-0.025068814,0.507915996,-0.020705154,1.823498487,0.074723365,0.384792485,-4.218615538
ENSG00000221890.3,NPTXR,-0.324319932,-0.682327352,0.033687489,0.483025167,-1.823442821,0.074731933,0.384792485,-4.218699946
ENSG00000066654.13,THUMPD1,-0.273589717,-0.575623989,0.028444556,-0.000861272,-1.823282996,0.074756538,0.384792485,-4.218942284
ENSG00000135336.14,ORC3,-0.335455531,-0.705801533,0.034890471,-0.098255626,-1.823214785,0.074767041,0.384792485,-4.219045704
ENSG00000236279.6,CLEC2L,-0.672744321,-1.415695744,0.070207102,0.477758791,-1.822636904,0.074856073,0.384792485,-4.219921749
ENSG00000104522.15,TSTA3,-0.352536025,-0.741902398,0.036830349,0.054701019,-1.822449904,0.074884903,0.384792485,-4.220205184
ENSG00000204657.4,OR2H2,0.842196065,-0.0879887,1.77238083,0.242351902,1.822445392,0.074885599,0.384792485,-4.220212022
ENSG00000120690.15,ELF1,0.550813913,-0.057652479,1.159280306,-0.266453581,1.822127841,0.074934577,0.384792485,-4.220693274
ENSG00000123268.8,ATF1,0.199707978,-0.020946125,0.420362081,-0.015670504,1.821771674,0.074989543,0.384792485,-4.221232964
ENSG00000183955.12,KMT5A,0.287402315,-0.030171694,0.604976324,0.021907791,1.821611875,0.075014216,0.384792485,-4.221475073
ENSG00000182916.7,TCEAL7,-0.601920543,-1.267087066,0.063245981,-0.1910822,-1.821458662,0.075037878,0.384792485,-4.221707187
ENSG00000115808.11,STRN,-0.17264481,-0.3634398,0.018150179,-0.254543533,-1.821365481,0.075052272,0.384792485,-4.221848347
ENSG00000091317.7,CMTM6,0.423973425,-0.044584602,0.892531453,0.008072151,1.821318046,0.0750596,0.384792485,-4.221920203
ENSG00000012124.16,CD22,1.099262129,-0.115694121,2.314218378,-0.784507645,1.82117284,0.075082037,0.384792485,-4.222140158
ENSG00000143443.9,C1orf56,0.375909652,-0.03956661,0.791385914,-0.08523413,1.821158728,0.075084218,0.384792485,-4.222161534
ENSG00000003393.14,ALS2,-0.294493789,-0.620073957,0.031086379,0.076486697,-1.820659514,0.075161399,0.384792485,-4.222917612
ENSG00000135269.17,TES,0.912467428,-0.096384952,1.921319807,0.031773185,1.820540252,0.075179848,0.384792485,-4.223098212
ENSG00000275832.4,ARHGAP23,0.35838032,-0.03791141,0.754672049,-0.386244706,1.820286222,0.075219157,0.384792485,-4.223482862
ENSG00000106692.14,FKTN,-0.304347841,-0.640912037,0.032216354,-0.069142042,-1.820173766,0.075236564,0.384792485,-4.223653127
ENSG00000111961.17,SASH1,0.62265225,-0.066026892,1.311331392,-0.035669311,1.819864989,0.075284376,0.384792485,-4.224120588
ENSG00000107186.16,MPDZ,0.139445134,-0.014791321,0.293681588,-0.139531927,1.819813441,0.075292361,0.384792485,-4.224198619
ENSG00000163138.18,PACRGL,-0.303571242,-0.639344152,0.032201667,-0.022271052,-1.819807757,0.075293241,0.384792485,-4.224207224
ENSG00000162946.22,DISC1,0.449944928,-0.0477632,0.947653055,-0.168183157,1.819680602,0.07531294,0.384792485,-4.2243997
ENSG00000164600.6,NEUROD6,-1.062521532,-2.237833963,0.112790899,0.421592492,-1.819679692,0.075313081,0.384792485,-4.224401078
ENSG00000112514.15,CUTA,-0.268031701,-0.564516937,0.028453536,-0.067468441,-1.819674159,0.075313938,0.384792485,-4.224409452
ENSG00000172766.18,NAA16,0.341965744,-0.036311477,0.720242964,-0.080254228,1.819629425,0.07532087,0.384792485,-4.224477164
ENSG00000122873.11,CISD1,-0.660410482,-1.390975411,0.070154447,0.110757481,-1.819557045,0.075332086,0.384792485,-4.224586719
ENSG00000185745.9,IFIT1,-0.364402015,-0.767555302,0.038751272,-0.017755079,-1.819370307,0.075361029,0.384792485,-4.224869351
ENSG00000239857.6,GET4,0.237889293,-0.025316107,0.501094693,-0.107918708,1.81924269,0.075380814,0.384792485,-4.225062486
ENSG00000134248.13,LAMTOR5,-0.299348376,-0.630565914,0.031869163,-0.02559942,-1.81917349,0.075391545,0.384792485,-4.22516721
ENSG00000116209.11,TMEM59,-0.232330338,-0.489550172,0.024889496,-0.154093606,-1.818075894,0.075561914,0.385539137,-4.226827789
ENSG00000103415.11,HMOX2,-0.372024932,-0.783964444,0.039914581,-0.00634463,-1.8178127,0.075602816,0.385562976,-4.227225856
ENSG00000138668.18,HNRNPD,-0.244295834,-0.514813608,0.02622194,-0.055021553,-1.817735936,0.075614749,0.385562976,-4.227341948
ENSG00000126218.11,F10,0.545512111,-0.058655686,1.149679907,0.206330506,1.817428617,0.075662537,0.385683822,-4.227806672
ENSG00000128973.12,CLN6,0.278658597,-0.030042887,0.58736008,-0.017351125,1.816955399,0.075736173,0.385687829,-4.228522136
ENSG00000163449.10,TMEM169,-0.675235227,-1.423269973,0.072799518,0.073573447,-1.816953693,0.075736439,0.385687829,-4.228524716
ENSG00000123219.12,CENPK,-0.804580813,-1.695976433,0.086814807,-0.040004113,-1.816810847,0.075758678,0.385687829,-4.228740655
ENSG00000011243.17,AKAP8L,0.20935125,-0.022607974,0.441310474,-0.005328148,1.816663323,0.075781652,0.385687829,-4.228963651
ENSG00000212719.11,C17orf51,0.319497538,-0.034505389,0.673500466,0.230095451,1.816649738,0.075783768,0.385687829,-4.228984185
ENSG00000175606.10,TMEM70,-0.487363969,-1.027459206,0.052731268,0.123983412,-1.816325204,0.075834329,0.385822512,-4.229474691
ENSG00000196878.14,LAMB3,-0.534219497,-1.12650103,0.058062036,0.159104599,-1.815524361,0.075959219,0.386335153,-4.230684779
ENSG00000175073.7,VCPIP1,-0.277390683,-0.585064591,0.030283225,0.025732258,-1.814728837,0.076083452,0.386630647,-4.23188638
ENSG00000147123.10,NDUFB11,-0.306782084,-0.647087167,0.033522998,0.052899235,-1.814563189,0.076109341,0.386630647,-4.232136527
ENSG00000258839.3,MC1R,0.503283271,-0.055103013,1.061669555,0.100404304,1.814213067,0.076164088,0.386630647,-4.232665187
ENSG00000089220.4,PEBP1,-0.323317966,-0.68204385,0.035407919,-0.034307742,-1.814168661,0.076171034,0.386630647,-4.232732231
ENSG00000134574.11,DDB2,0.454031038,-0.049741832,0.957803908,-0.163958467,1.814100341,0.076181721,0.386630647,-4.232835378
ENSG00000180488.15,MIGA1,-0.320124326,-0.675370043,0.03512139,-0.163989045,-1.813845807,0.07622155,0.386630647,-4.233219632
ENSG00000042317.16,SPATA7,-0.301906383,-0.636951143,0.033138378,-0.148152256,-1.81376076,0.076234861,0.386630647,-4.233348012
ENSG00000176490.4,DIRAS1,-0.478894567,-1.010378895,0.052589761,0.503473953,-1.813677165,0.076247948,0.386630647,-4.233474194
ENSG00000177000.12,MTHFR,0.238609,-0.026230917,0.503448916,0.082398872,1.813484781,0.076278071,0.386630647,-4.233764571
ENSG00000237651.6,C2orf74,-0.311027593,-0.656310366,0.034255181,-0.11957847,-1.813153385,0.076329986,0.386630647,-4.234264705
ENSG00000106333.12,PCOLCE,0.601115576,-0.066236632,1.268467784,0.076944641,1.813065181,0.076343808,0.386630647,-4.234397808
ENSG00000155959.10,VBP1,-0.31960154,-0.674461873,0.035258792,-0.163049984,-1.812850314,0.076377489,0.386630647,-4.234722025
ENSG00000162722.8,TRIM58,-0.484370712,-1.022188529,0.053447106,0.005723581,-1.812813918,0.076383195,0.386630647,-4.234776941
ENSG00000176401.5,EID2B,-0.57842428,-1.220709353,0.063860793,0.076976015,-1.812713727,0.076398905,0.386630647,-4.234928107
ENSG00000102893.15,PHKB,-0.202651336,-0.42771548,0.022412807,-0.046600389,-1.812398522,0.076448348,0.386630647,-4.235403637
ENSG00000237764.2,AC010099.4,-0.746894721,-1.576410049,0.082620608,0.040989609,-1.812364354,0.07645371,0.386630647,-4.235455179
ENSG00000087589.16,CASS4,0.727806894,-0.080538922,1.53615271,0.047160546,1.81229757,0.076464189,0.386630647,-4.235555921
ENSG00000135679.23,MDM2,0.203957588,-0.022579773,0.430494949,-0.125615767,1.812218533,0.076476594,0.386630647,-4.235675142
ENSG00000157470.11,FAM81A,-0.666738075,-1.407436055,0.073959905,0.37285174,-1.81185999,0.076532885,0.386630647,-4.236215923
ENSG00000103319.11,EEF2K,0.363548943,-0.040368384,0.76746627,0.16939102,1.811677708,0.076561517,0.386630647,-4.236490819
ENSG00000182050.13,MGAT4C,-0.50668756,-1.069694123,0.056319003,0.079247962,-1.811495762,0.076590104,0.386630647,-4.236765184
ENSG00000099385.11,BCL7C,0.445441166,-0.049558193,0.940440524,-0.130194128,1.811324462,0.076617028,0.386630647,-4.237023474
ENSG00000188732.10,FAM221A,-0.408281884,-0.862087592,0.045523824,-0.339645794,-1.810925958,0.076679692,0.386630647,-4.237624268
ENSG00000271503.5,CCL5,0.773500255,-0.086249612,1.633250123,0.099613317,1.810918402,0.07668088,0.386630647,-4.237635659
ENSG00000212907.2,MT-ND4L,0.803883028,-0.089644247,1.697410303,0.109057566,1.810904649,0.076683044,0.386630647,-4.23765639
ENSG00000163348.3,PYGO2,0.273646488,-0.030518919,0.577811895,0.016625303,1.810883853,0.076686315,0.386630647,-4.23768774
ENSG00000189283.9,FHIT,0.434616551,-0.048506216,0.917739317,-0.188346414,1.81075334,0.076706849,0.386630647,-4.237884476
ENSG00000128872.9,TMOD2,-0.294027103,-0.620878597,0.032824392,0.224488838,-1.810703861,0.076714635,0.386630647,-4.237959058
ENSG00000187079.16,TEAD1,0.40258156,-0.044947782,0.850110903,-0.014712203,1.81068499,0.076717605,0.386630647,-4.237987502
ENSG00000099904.15,ZDHHC8,0.24208089,-0.027057694,0.511219474,0.137694634,1.810485632,0.076748982,0.386667073,-4.238287983
ENSG00000131165.14,CHMP1A,0.229755211,-0.025722299,0.485232722,0.07752326,1.81018613,0.076796143,0.386782964,-4.238739351
ENSG00000215883.10,CYB5RL,0.395207885,-0.044297049,0.83471282,0.000970853,1.809974197,0.076829529,0.386790379,-4.239058709
ENSG00000081059.19,TCF7,0.508555224,-0.057046952,1.074157399,0.030966166,1.809829182,0.076852381,0.386790379,-4.239277213
ENSG00000023330.14,ALAS1,-0.284736183,-0.601451517,0.031979151,0.041455563,-1.809606329,0.076887509,0.386790379,-4.239612969
ENSG00000102898.11,NUTF2,-0.193266941,-0.408265927,0.021732045,-0.023026023,-1.809387977,0.076921941,0.386790379,-4.23994191
ENSG00000133835.15,HSD17B4,-0.194589855,-0.411094221,0.021914512,-0.177093059,-1.809106243,0.076966387,0.386790379,-4.240366284
ENSG00000138363.14,ATIC,-0.232859997,-0.491954428,0.026234433,-0.043039445,-1.809036581,0.07697738,0.386790379,-4.240471207
ENSG00000197461.13,PDGFA,0.273795566,-0.030872444,0.578463575,-0.295821304,1.808881401,0.077001874,0.386790379,-4.240704922
ENSG00000196132.12,MYT1,0.358721418,-0.040490544,0.757933381,-0.085298644,1.808690674,0.077031987,0.386790379,-4.240992151
ENSG00000140471.16,LINS1,0.287787815,-0.032485604,0.608061234,0.056038058,1.80868128,0.07703347,0.386790379,-4.241006297
ENSG00000203791.14,EEF1AKMT2,-0.257742519,-0.544584865,0.029099827,-0.04102067,-1.808645039,0.077039193,0.386790379,-4.241060871
ENSG00000119669.4,IRF2BPL,0.3290326,-0.037280754,0.695345953,0.123687646,1.807992881,0.077142242,0.387112734,-4.242042784
ENSG00000185753.12,CXorf38,0.330088727,-0.037417137,0.69759459,-0.131375974,1.807910628,0.077155247,0.387112734,-4.242166606
ENSG00000188811.13,NHLRC3,-0.382583599,-0.808621564,0.043454366,-0.123515596,-1.807542781,0.07721343,0.387112734,-4.242720296
ENSG00000121769.7,FABP3,-0.632387632,-1.336711491,0.071936226,0.164649556,-1.807263618,0.077257611,0.387112734,-4.243140433
ENSG00000196417.12,ZNF765,0.354069458,-0.040318344,0.74845726,-0.195700797,1.807072303,0.077287901,0.387112734,-4.243428328
ENSG00000111652.9,COPS7A,-0.307094631,-0.649168257,0.034978996,0.082871241,-1.807020876,0.077296045,0.387112734,-4.243505712
ENSG00000102760.12,RGCC,0.626010603,-0.071309688,1.323330894,-0.255923013,1.807007372,0.077298184,0.387112734,-4.243526032
ENSG00000111752.10,PHC1,0.275072671,-0.031366083,0.581511424,0.036340405,1.806817526,0.077328254,0.387112734,-4.243811681
ENSG00000119720.17,NRDE2,0.18730468,-0.021369049,0.395978409,-0.14229943,1.806722234,0.077343352,0.387112734,-4.243955051
ENSG00000083097.14,DOP1A,-0.322595849,-0.682057725,0.036866028,0.005811369,-1.80641061,0.077392741,0.387112734,-4.244423858
ENSG00000171121.16,KCNMB3,0.351512666,-0.040171519,0.743196851,0.010011371,1.806406472,0.077393397,0.387112734,-4.244430083
ENSG00000143258.15,USP21,0.285193241,-0.032619885,0.603006368,-0.072724201,1.806250317,0.077418157,0.387112734,-4.244664975
ENSG00000113638.13,TTC33,-0.394073326,-0.833303873,0.04515722,0.052236719,-1.805905589,0.077472838,0.387112734,-4.245183463
ENSG00000090263.15,MRPS33,-0.296180382,-0.626309431,0.033948668,-0.084375792,-1.805855866,0.077480728,0.387112734,-4.245258242
ENSG00000151917.17,BEND6,-0.506080711,-1.070174608,0.058013186,0.136708813,-1.805838557,0.077483475,0.387112734,-4.245284272
ENSG00000278224.6,PRICKLE4,0.524166604,-0.060100216,1.108433423,0.047618995,1.805795897,0.077490245,0.387112734,-4.245348427
ENSG00000157212.18,PAXIP1,0.232775008,-0.026729696,0.492279712,-0.069830299,1.805517298,0.077534469,0.387156112,-4.24576737
ENSG00000173546.7,CSPG4,0.450063452,-0.051748151,0.951875056,-0.146248284,1.805275905,0.077572805,0.387156112,-4.246130321
ENSG00000272449.2,AL139246.5,0.592053138,-0.068139074,1.25224535,0.383753719,1.805098182,0.077601039,0.387156112,-4.246397513
ENSG00000118707.9,TGIF2,0.716310226,-0.082464735,1.515085186,-0.062100695,1.805041729,0.07761001,0.387156112,-4.246482381
ENSG00000140961.12,OSGIN1,0.712876696,-0.082123874,1.507877266,-0.122142805,1.804918165,0.077629647,0.387156112,-4.246668131
