gene_name	log2_fold_change	p_value	ref_allele	non_ref_allele	sample_size
ENSG00000258184|AC087883.1	-0.247341139	3.06673e-05	AD	Control	160
ENSG00000206463|MUC21	-0.687865442	5.98901e-06	AD	Control	160
ENSG00000257954|AC125611.2	-0.307222432	5.089e-06	AD	Control	160
ENSG00000257927|MRPS36P5	-0.210348622	3.06673e-05	AD	Control	160
ENSG00000257528|KRT8P19	0.194320468	1.98299e-05	AD	Control	160
ENSG00000258367|CR383656.13	0.081737802	1.16026e-05	AD	Control	160
ENSG00000257415|AC084364.1	-0.169246856	2.04041e-05	AD	Control	160
ENSG00000237493|AC034102.1	-0.049738046	2.57723e-05	AD	Control	160
ENSG00000257666|CBX3P5	0.003676928	3.04517e-05	AD	Control	160
ENSG00000258133|AC025578.1	0.14874599	3.06673e-05	AD	Control	160
ENSG00000258230|AC063950.1	0.007595462	2.98864e-05	AD	Control	160
ENSG00000257210|NACAP8	-0.305201235	1.41372e-05	AD	Control	160
ENSG00000257539|HSPA8P14	0.218802186	7.48016e-06	AD	Control	160
ENSG00000257704|INAFM1	-0.241125129	5.90584e-08	AD	Control	160
ENSG00000257941|AC011611.5	-0.264887726	4.3098e-06	AD	Control	160
ENSG00000258359|PCNPP1	-0.086863533	1.83136e-05	AD	Control	160
ENSG00000257848|AC074029.1	-0.52206442	1.02496e-05	AD	Control	160
ENSG00000257332|HNRNPA1P69	-0.171552958	3.06673e-05	AD	Control	160
ENSG00000257957|QRSL1P3	0.227755952	6.57452e-06	AD	Control	160
ENSG00000257473|HLA-DQA2	0.024133169	3.01829e-05	AD	Control	160
ENSG00000257336|PRELID2P1	-0.459796362	3.06673e-05	AD	Control	160
ENSG00000257991|AC089984.3	-0.365069548	1.21895e-05	AD	Control	160
ENSG00000257237|AC018448.1	-0.067793272	3.06673e-05	AD	Control	160
ENSG00000222036|POTEM	-0.132186301	3.06673e-05	AD	Control	160
ENSG00000257979|SNRPGP18	-0.101739581	2.65983e-05	AD	Control	160
ENSG00000257121|AC126615.2	0.177475298	1.94361e-05	AD	Control	160
ENSG00000257604|AC027288.2	0.184288099	3.06673e-05	AD	Control	160
ENSG00000257664|RSL24D1P5	-0.481109216	3.06673e-05	AD	Control	160
ENSG00000257316|AC087311.1	-0.151200859	3.06673e-05	AD	Control	160
ENSG00000258024|OR5BT1P	-0.147821556	1.60542e-05	AD	Control	160
ENSG00000258284|POLR2KP1	-0.226702417	1.07657e-05	AD	Control	160
ENSG00000259161|AL137779.3	0.139042188	2.43833e-05	AD	Control	160
ENSG00000258408|NT5CP2	0.074230276	2.59471e-05	AD	Control	160
ENSG00000258466|AL049779.1	-0.062881001	2.27169e-05	AD	Control	160
ENSG00000259029|DUX4L18	-0.398093658	3.06673e-05	AD	Control	160
ENSG00000258536|FKBP1BP1	0.223996344	1.53633e-05	AD	Control	160
ENSG00000258932|AL390334.1	0.294894298	6.50458e-07	AD	Control	160
ENSG00000205659|LIN52	-0.025792979	1.85199e-05	AD	Control	160
ENSG00000258890|CEP95	-0.17016608	4.54576e-07	AD	Control	160
ENSG00000259098|AC025884.2	0.325478336	1.55755e-07	AD	Control	160
ENSG00000259000|DOCK11P1	-0.03476839	3.06673e-05	AD	Control	160
ENSG00000258993|AL352979.3	0.00022459	3.06467e-05	AD	Control	160
ENSG00000259162|AL355075.5	0.041602102	2.89088e-05	AD	Control	160
ENSG00000188831|DPPA3P2	-0.19393389	2.16324e-05	AD	Control	160
ENSG00000258988|AL135978.1	-0.242356579	1.75085e-05	AD	Control	160
ENSG00000258978|HIF1AP1	-0.341726198	1.3831e-05	AD	Control	160
ENSG00000259100|AL157791.1	0.235913919	1.02277e-05	AD	Control	160
ENSG00000258531|BANF1P1	0.125382543	2.57122e-05	AD	Control	160
ENSG00000258959|AL118558.1	-0.204539722	2.20558e-05	AD	Control	160
ENSG00000227051|C14orf132	-0.251385215	1.26217e-08	AD	Control	160
ENSG00000258806|OR11H7	-0.45813014	4.65251e-06	AD	Control	160
ENSG00000258565|BLZF2P	0.002667521	3.05505e-05	AD	Control	160
ENSG00000258643|BCL2L2-PABPN1	0.082683898	1.88458e-05	AD	Control	160
ENSG00000258691|AL355102.2	-0.280821352	8.28313e-06	AD	Control	160
ENSG00000140022|STON2	0.190502428	4.93342e-06	AD	Control	160
ENSG00000258485|SRMP2	0.173256343	1.3518e-05	AD	Control	160
ENSG00000258491|ZFP64P1	-0.243733476	3.06673e-05	AD	Control	160
ENSG00000258707|AC023310.2	-0.668939094	5.62532e-06	AD	Control	160
ENSG00000258915|BHLHB9P1	0.217317392	3.06673e-05	AD	Control	160
ENSG00000258626|COX7A2P1	0.210694593	1.02321e-05	AD	Control	160
ENSG00000258841|EEF1A1P2	-0.315913048	3.06673e-05	AD	Control	160
ENSG00000258726|DUXAP6	0.182128966	3.06673e-05	AD	Control	160
ENSG00000258577|SNRPGP1	0.048232451	2.92288e-05	AD	Control	160
ENSG00000258893|SETP2	-0.404768401	1.43988e-05	AD	Control	160
ENSG00000259171|AL163636.2	0.575517778	1.52967e-06	AD	Control	160
ENSG00000273259|AL049839.2	0.597398918	1.59778e-06	AD	Control	160
ENSG00000259121|AL109628.1	-0.137198988	2.37578e-05	AD	Control	160
ENSG00000258873|DUXA	-0.232129682	6.24067e-06	AD	Control	160
ENSG00000259109|AC004858.1	-0.274004182	1.68564e-05	AD	Control	160
ENSG00000258524|NT5CP1	-0.160181508	1.48014e-05	AD	Control	160
ENSG00000259167|NMNAT1P1	0.645930614	5.93975e-06	AD	Control	160
ENSG00000258680|AL132994.1	-0.272536835	4.23807e-06	AD	Control	160
ENSG00000258501|EIF3LP1	-0.282528538	3.06673e-05	AD	Control	160
ENSG00000258622|AL442163.3	-0.243732996	3.06673e-05	AD	Control	160
ENSG00000258510|AC007954.1	0.262656015	8.58203e-06	AD	Control	160
ENSG00000258805|ADIPOR1P2	-0.099373276	3.06673e-05	AD	Control	160
ENSG00000258401|AL512361.1	-0.047467742	2.90033e-05	AD	Control	160
ENSG00000259047|AL163153.1	0.180325021	3.06673e-05	AD	Control	160
ENSG00000258503|AL352979.1	-0.135934684	2.49059e-05	AD	Control	160
ENSG00000258956|COX4I1P1	0.087737082	2.63286e-05	AD	Control	160
ENSG00000259045|MTCO1P2	-0.372188212	4.27943e-06	AD	Control	160
ENSG00000258741|H2AFVP1	-0.068094986	1.94933e-05	AD	Control	160
ENSG00000258907|AC009779.3	0.280462366	3.06673e-05	AD	Control	160
ENSG00000258917|ZMYND19P1	-0.147093401	1.61291e-05	AD	Control	160
ENSG00000258780|BMS1P15	-0.316330442	1.85157e-05	AD	Control	160
ENSG00000227825|SLC9A7P1	0.046874136	2.55363e-05	AD	Control	160
ENSG00000100796|PPP4R3A	0.16513462	6.67532e-09	AD	Control	160
ENSG00000258562|AC106028.1	-0.052479449	2.85133e-05	AD	Control	160
ENSG00000226677|IGBP1P1	-0.218784531	8.00198e-06	AD	Control	160
ENSG00000259078|PTBP1P	-0.264811546	8.69391e-06	AD	Control	160
ENSG00000258385|AL391516.1	-0.083556123	2.32492e-05	AD	Control	160
ENSG00000258448|AL442663.2	0.102696063	2.55836e-05	AD	Control	160
ENSG00000259032|ENSAP2	0.151478428	2.54276e-05	AD	Control	160
ENSG00000258846|EEF1A1P33	0.347041657	1.10173e-05	AD	Control	160
ENSG00000258916|SPATA31E2P	-0.071402343	3.06673e-05	AD	Control	160
ENSG00000258981|COX5AP2	-0.247340687	3.06673e-05	AD	Control	160
ENSG00000259079|AC005476.1	-0.099685486	2.61797e-05	AD	Control	160
ENSG00000258590|NBEAP1	-0.009556481	2.94356e-05	AD	Control	160
ENSG00000182107|TMEM30B	2.486311417	2.99478e-25	AD	Control	160
ENSG00000258552|FAM204DP	-0.306402955	1.07547e-05	AD	Control	160
ENSG00000259022|DNAJC8P1	-0.232630101	1.80926e-05	AD	Control	160
ENSG00000258886|HIGD1AP17	-0.092433704	2.7105e-05	AD	Control	160
ENSG00000259025|AC037471.1	0.38794864	1.70248e-05	AD	Control	160
ENSG00000258769|RAP1AP	0.26166821	1.33278e-05	AD	Control	160
ENSG00000259155|AL591767.3	-0.048636804	2.7173e-05	AD	Control	160
ENSG00000258640|RPL21P5	0.080102396	2.35193e-05	AD	Control	160
ENSG00000258896|SCOCP1	0.28583239	1.43244e-05	AD	Control	160
ENSG00000258963|EDDM3DP	-0.268679375	3.06673e-05	AD	Control	160
ENSG00000259156|CHEK2P2	-0.009194369	2.97918e-05	AD	Control	160
ENSG00000259096|SHLD2P2	0.644589237	8.25794e-07	AD	Control	160
ENSG00000258645|HSPE1P2	-0.101537238	2.03236e-05	AD	Control	160
ENSG00000259099|AC025574.1	-0.399559427	3.06673e-05	AD	Control	160
ENSG00000258794|DUX4L27	-0.071640076	2.36523e-05	AD	Control	160
ENSG00000258605|DYNLL1P2	-0.113707757	3.06673e-05	AD	Control	160
ENSG00000259066|AL110118.2	0.278211054	1.06909e-06	AD	Control	160
ENSG00000258488|AC023310.1	-1.069365912	1.61291e-05	AD	Control	160
ENSG00000258564|OR4N1P	-0.252753578	3.06673e-05	AD	Control	160
ENSG00000259059|PEBP1P1	-0.156092866	2.54631e-05	AD	Control	160
ENSG00000258724|PINX1	0.002271278	3.05998e-05	AD	Control	160
ENSG00000179899|PHC1P1	0.353565033	7.00347e-08	AD	Control	160
ENSG00000258704|SRP54-AS1	-0.328797618	8.79005e-10	AD	Control	160
ENSG00000258624|SERPINE4P	-0.314096731	3.06673e-05	AD	Control	160
ENSG00000258462|AL591767.2	-0.1437577	2.54152e-05	AD	Control	160
ENSG00000273171|AC002094.3	0.363074847	2.31794e-05	AD	Control	160
ENSG00000259132|AL132780.3	-0.858090535	1.65394e-06	AD	Control	160
ENSG00000230997|RAB42P1	-0.247340719	3.06673e-05	AD	Control	160
ENSG00000165949|IFI27	0.01172808	2.93006e-05	AD	Control	160
ENSG00000258608|DNAJC19P9	-0.158268177	3.06673e-05	AD	Control	160
ENSG00000258519|AL121579.1	-0.101177659	3.06673e-05	AD	Control	160
ENSG00000258567|DUX4L16	-0.43330522	3.06673e-05	AD	Control	160
ENSG00000258967|HMGN1P3	-0.510959053	3.06673e-05	AD	Control	160
ENSG00000258968|AL049830.4	-0.164981701	1.87155e-05	AD	Control	160
ENSG00000259105|RPS3AP4	0.012988625	2.99021e-05	AD	Control	160
ENSG00000100721|TCL1A	0.014656859	2.86815e-05	AD	Control	160
ENSG00000258650|HSBP1P1	-0.230034603	3.06673e-05	AD	Control	160
ENSG00000258788|CKS1BP1	-0.509951226	1.55418e-05	AD	Control	160
ENSG00000259064|AC091544.3	-0.566124682	7.74133e-06	AD	Control	160
ENSG00000258644|SYNJ2BP-COX16	-0.081744586	8.68415e-06	AD	Control	160
ENSG00000258883|AC068446.3	-0.153399904	3.06673e-05	AD	Control	160
ENSG00000259015|AL442663.4	-0.340942505	2.15147e-06	AD	Control	160
ENSG00000258452|AC022404.1	0.078370502	3.06673e-05	AD	Control	160
ENSG00000258750|AL358335.1	0.180325002	3.06673e-05	AD	Control	160
ENSG00000258930|AC005230.1	0.371617276	1.32161e-05	AD	Control	160
ENSG00000258836|AL121579.2	-0.35090493	3.06673e-05	AD	Control	160
ENSG00000258722|CKAP2P1	-0.619688493	3.06673e-05	AD	Control	160
ENSG00000258615|AL117187.1	-0.079613668	2.6527e-05	AD	Control	160
ENSG00000258563|PSMA3P	-0.108393853	3.06673e-05	AD	Control	160
ENSG00000258856|AL136520.1	0.062120804	2.8288e-05	AD	Control	160
ENSG00000258578|AC008015.1	-0.346837813	3.06673e-05	AD	Control	160
ENSG00000258513|AC006349.1	-0.224826501	3.06673e-05	AD	Control	160
ENSG00000256206|AC018523.2	-0.134961841	2.22709e-05	AD	Control	160
ENSG00000258427|RBM8B	0.79172625	1.84338e-06	AD	Control	160
ENSG00000258783|KRT18P6	0.104734729	2.20432e-05	AD	Control	160
ENSG00000258973|AL096870.1	-0.29052237	1.90458e-05	AD	Control	160
ENSG00000258544|GLRXP2	-0.632084973	3.06673e-05	AD	Control	160
ENSG00000258439|AC007956.1	0.262456253	6.42062e-06	AD	Control	160
ENSG00000173976|RAX2	-0.220134886	4.34835e-06	AD	Control	160
ENSG00000258895|AC104390.1	-0.006379482	3.06673e-05	AD	Control	160
ENSG00000259160|AL049869.4	-0.448441258	3.06673e-05	AD	Control	160
ENSG00000258629|AL391261.1	-0.034409966	3.06673e-05	AD	Control	160
ENSG00000259046|AL049870.4	0.015103957	3.06673e-05	AD	Control	160
ENSG00000258568|RHOQP1	0.390351092	4.74943e-07	AD	Control	160
ENSG00000258734|AL049873.2	0.000778007	3.06673e-05	AD	Control	160
ENSG00000258878|AL355076.3	-0.554734323	3.06673e-05	AD	Control	160
ENSG00000258423|OR7E105P	-0.067793836	3.06673e-05	AD	Control	160
ENSG00000258546|CENPUP2	-0.197228877	1.27334e-05	AD	Control	160
ENSG00000258674|AC011448.1	-0.248751348	1.47843e-06	AD	Control	160
ENSG00000258980|EIF1AXP2	-0.489010584	7.56832e-06	AD	Control	160
ENSG00000258587|AC006530.1	-0.215761314	3.06673e-05	AD	Control	160
ENSG00000259057|AC105109.1	-0.027194143	3.06673e-05	AD	Control	160
ENSG00000258469|CHMP4BP1	-0.162124693	1.0956e-05	AD	Control	160
ENSG00000258732|AC025884.1	-0.120775444	2.61764e-05	AD	Control	160
ENSG00000258823|AL160314.3	0.076200541	2.47274e-05	AD	Control	160
ENSG00000258684|BMS1P16	-0.127183327	1.40836e-05	AD	Control	160
ENSG00000119608|PROX2	-0.019135237	2.78247e-05	AD	Control	160
ENSG00000258542|AC068831.2	-0.183327333	2.17849e-05	AD	Control	160
ENSG00000259120|SMIM6	-0.687448099	5.02348e-09	AD	Control	160
ENSG00000258618|RPL21P9	0.178452496	3.06673e-05	AD	Control	160
ENSG00000259140|AL049839.1	0.069348913	3.06673e-05	AD	Control	160
ENSG00000258445|AL132777.1	-0.166766388	1.89541e-05	AD	Control	160
ENSG00000258900|HNRNPCP1	-0.022850177	2.87593e-05	AD	Control	160
ENSG00000259090|SEPT7P1	0.074555772	2.77011e-05	AD	Control	160
ENSG00000258728|AL162231.3	1.100881205	1.01713e-05	AD	Control	160
ENSG00000259013|AL118558.2	-0.257905753	1.35665e-05	AD	Control	160
ENSG00000258685|AL359219.1	-0.212152907	3.06673e-05	AD	Control	160
ENSG00000258656|AL160236.1	-0.074098972	3.06673e-05	AD	Control	160
ENSG00000259020|AL049872.1	0.012824445	3.02251e-05	AD	Control	160
ENSG00000258599|AL355922.2	0.479728943	3.49426e-06	AD	Control	160
ENSG00000258989|AL355916.2	0.213191623	9.90124e-08	AD	Control	160
ENSG00000258571|PTTG4P	-0.117283849	2.24336e-05	AD	Control	160
ENSG00000258737|SUB1P2	-0.141777641	3.06673e-05	AD	Control	160
ENSG00000237161|AC068446.1	-0.031366785	2.81545e-05	AD	Control	160
ENSG00000258619|AL136298.2	-0.08742851	2.4661e-05	AD	Control	160
ENSG00000258971|AC112693.2	-0.041420411	3.06673e-05	AD	Control	160
ENSG00000258653|AC005520.1	0.141158887	3.30683e-06	AD	Control	160
ENSG00000258392|RPA2P1	0.604156529	6.51449e-06	AD	Control	160
ENSG00000259165|DDX18P1	0.211455872	8.30501e-06	AD	Control	160
ENSG00000259056|DUXAP1	-0.38303683	2.48299e-06	AD	Control	160
ENSG00000258420|AC012414.1	-0.397375224	1.46926e-05	AD	Control	160
ENSG00000259086|AL136298.3	-0.171553851	3.06673e-05	AD	Control	160
ENSG00000258995|PARP1P2	-0.319520179	3.06673e-05	AD	Control	160
ENSG00000258500|AL845552.1	-0.343739316	7.68979e-08	AD	Control	160
ENSG00000258796|AL133241.1	-0.518525707	7.85523e-06	AD	Control	160
ENSG00000258997|NF1P2	-0.212154164	3.06673e-05	AD	Control	160
ENSG00000258591|PPIAP4	-0.500439148	2.03742e-09	AD	Control	160
ENSG00000165953|SERPINA12	0.02722348	3.06673e-05	AD	Control	160
ENSG00000258877|ATP5F1AP4	-0.064185302	3.06673e-05	AD	Control	160
ENSG00000258872|FDPSP3	0.139232418	3.06673e-05	AD	Control	160
ENSG00000258712|CXADRP2	-0.319520776	3.06673e-05	AD	Control	160
ENSG00000198211|AC092143.1	0.423148349	2.18096e-05	AD	Control	160
ENSG00000259010|AL049869.1	0.392876423	9.18796e-06	AD	Control	160
ENSG00000258550|OR7E106P	-0.318009359	1.91588e-05	AD	Control	160
ENSG00000258802|AL139317.2	-0.413169063	8.38161e-06	AD	Control	160
ENSG00000285135|OR4Q1P	-0.101177071	3.06673e-05	AD	Control	160
ENSG00000258966|GTF3AP2	0.448879598	9.01132e-06	AD	Control	160
ENSG00000258477|PPIAP6	0.032357007	3.06673e-05	AD	Control	160
ENSG00000164093|PITX2	0.066199614	3.06673e-05	AD	Control	160
ENSG00000258648|UBE2CP1	-0.033426474	2.82356e-05	AD	Control	160
ENSG00000258759|AL049779.2	0.180452505	2.25708e-05	AD	Control	160
ENSG00000258787|AC091078.2	-0.116003271	3.06673e-05	AD	Control	160
ENSG00000258527|ASB9P1	-0.058206885	2.5025e-05	AD	Control	160
ENSG00000258585|ZNF519P3	0.526925374	3.06673e-05	AD	Control	160
ENSG00000258739|ENO1P2	-0.101177057	3.06673e-05	AD	Control	160
ENSG00000259092|TRAV30	-0.141777843	3.06673e-05	AD	Control	160
ENSG00000258960|AL391261.3	-0.663735511	3.06673e-05	AD	Control	160
ENSG00000258509|AL049870.1	0.143333108	3.06673e-05	AD	Control	160
ENSG00000258965|AC044913.1	-0.265630889	3.06673e-05	AD	Control	160
ENSG00000258925|NPM1P5	-0.159458189	3.06673e-05	AD	Control	160
ENSG00000258581|AL157871.3	-0.112113812	2.53358e-05	AD	Control	160
ENSG00000258951|KRT18P7	0.313578706	2.72583e-06	AD	Control	160
ENSG00000259144|RANBP20P	-0.759259425	3.06673e-05	AD	Control	160
ENSG00000225185|PPIAP8	-0.236511504	2.11998e-05	AD	Control	160
ENSG00000258990|MPPE1P1	-0.391699937	3.06673e-05	AD	Control	160
ENSG00000258972|NDUFB8P1	-0.243104588	1.50815e-05	AD	Control	160
ENSG00000180189|HMGB1P14	0.275852181	6.67078e-07	AD	Control	160
ENSG00000258991|DUX4L19	-0.890488868	3.06673e-05	AD	Control	160
ENSG00000258679|AC121758.1	-0.277590898	5.09625e-09	AD	Control	160
ENSG00000258613|RPL21P7	-1.423567888	3.44856e-06	AD	Control	160
ENSG00000259122|TVP23BP1	-0.119576461	2.21651e-05	AD	Control	160
ENSG00000258812|TRAV33	-0.243732581	3.06673e-05	AD	Control	160
ENSG00000258948|KRT8P1	-0.020752064	2.82027e-05	AD	Control	160
ENSG00000258923|MTND5P35	0.049738824	2.88175e-05	AD	Control	160
ENSG00000258611|AC087641.1	0.110025238	1.95548e-05	AD	Control	160
ENSG00000258790|AL121594.1	0.134386847	4.75645e-06	AD	Control	160
ENSG00000258628|AC126603.1	0.147882601	1.46179e-05	AD	Control	160
ENSG00000259050|CHORDC2P	-0.385097181	1.1521e-05	AD	Control	160
ENSG00000259021|TPRX1P1	0.102630399	2.59723e-05	AD	Control	160
ENSG00000227729|RD3L	-0.123704462	3.06673e-05	AD	Control	160
ENSG00000258778|AL161670.2	-0.308494942	3.56676e-06	AD	Control	160
ENSG00000285405|OR11J6P	-0.280726161	3.06673e-05	AD	Control	160
ENSG00000259043|BRD7P1	-0.030801513	3.06673e-05	AD	Control	160
ENSG00000258566|AC007376.1	-0.10362361	2.65185e-05	AD	Control	160
ENSG00000259151|CAP2P1	0.008344224	3.01984e-05	AD	Control	160
ENSG00000258570|AC110027.1	-0.263270036	3.06673e-05	AD	Control	160
ENSG00000258446|AL133153.1	-0.220762909	3.06673e-05	AD	Control	160
ENSG00000258870|EIF4EBP1P1	-0.188593796	8.30694e-06	AD	Control	160
ENSG00000259261|IGHV4OR15-8	0.0	3.06673e-05	AD	Control	160
ENSG00000100918|REC8	-0.260992771	8.47366e-08	AD	Control	160
ENSG00000259556|AC090971.3	-0.177365933	8.10546e-06	AD	Control	160
ENSG00000259728|LINC00933	0.100502674	7.83812e-06	AD	Control	160
ENSG00000273749|CYFIP1	0.087659754	1.04431e-05	AD	Control	160
ENSG00000259749|NCAPGP2	-0.442973195	2.14971e-06	AD	Control	160
ENSG00000259688|AC019288.1	0.218389736	3.06673e-05	AD	Control	160
ENSG00000175779|C15orf53	-0.05288521	1.68256e-05	AD	Control	160
ENSG00000259674|AC092868.1	-0.274067035	3.06673e-05	AD	Control	160
ENSG00000218052|ADAMTS7P4	-0.339236277	6.12322e-07	AD	Control	160
ENSG00000242534|IGKV2D-28	0.060767474	3.06673e-05	AD	Control	160
ENSG00000278662|GOLGA6L10	0.099600315	1.90845e-05	AD	Control	160
ENSG00000259619|AC010867.1	-0.03131754	2.67809e-05	AD	Control	160
ENSG00000259339|TGIF1P1	-0.671290018	4.2664e-06	AD	Control	160
ENSG00000259227|AC087699.1	-0.060721762	3.06673e-05	AD	Control	160
ENSG00000235370|DNM1P51	-0.072476871	2.03928e-05	AD	Control	160
ENSG00000166069|TMCO5A	0.154073031	2.35439e-05	AD	Control	160
ENSG00000259581|TYRO3P	-0.007990391	2.99899e-05	AD	Control	160
ENSG00000259547|CYCSP2	-0.31113701	1.73488e-05	AD	Control	160
ENSG00000259404|EFL1P1	-0.039404484	2.65358e-05	AD	Control	160
ENSG00000259511|UBE2Q2L	0.102486031	1.28779e-05	AD	Control	160
ENSG00000259699|HMGB1P8	-0.093827027	1.8917e-05	AD	Control	160
ENSG00000259512|HNRNPA1P5	-0.282954292	4.22062e-06	AD	Control	160
ENSG00000283597|FAM169B	-0.040771409	2.38655e-05	AD	Control	160
ENSG00000259295|CSPG4P12	-0.051963972	2.01213e-05	AD	Control	160
ENSG00000259324|OR11K1P	-0.468790068	3.06673e-05	AD	Control	160
ENSG00000259371|AL136295.3	0.111953005	2.56519e-05	AD	Control	160
ENSG00000259257|AC037479.1	0.151071471	2.26919e-05	AD	Control	160
ENSG00000259315|ACTG1P17	-0.973061481	8.08592e-17	AD	Control	160
ENSG00000182774|RPS17	-0.258277849	8.97295e-08	AD	Control	160
ENSG00000259477|AC012653.1	0.024951211	3.06673e-05	AD	Control	160
ENSG00000270472|IGHV3OR16-9	-0.103948033	3.06673e-05	AD	Control	160
ENSG00000259529|AL136295.5	0.018181578	2.81589e-05	AD	Control	160
ENSG00000229212|AC044860.1	0.013468177	2.83976e-05	AD	Control	160
ENSG00000259665|AC021231.3	0.17834381	2.30802e-05	AD	Control	160
ENSG00000259585|RBM17P4	-0.511266016	1.31293e-06	AD	Control	160
ENSG00000259399|TGIF2-RAB5IF	0.011090926	3.02635e-05	AD	Control	160
ENSG00000259429|UBE2Q2P2	0.125425474	1.38163e-05	AD	Control	160
ENSG00000259479|SORD2P	0.073925184	2.15583e-05	AD	Control	160
ENSG00000259658|AC027559.1	-0.039790064	2.52474e-05	AD	Control	160
ENSG00000225766|DHRS4L1	0.178163074	5.39569e-06	AD	Control	160
ENSG00000259388|AC025040.2	-0.201521786	3.06673e-05	AD	Control	160
ENSG00000197978|GOLGA6L9	-0.033629277	2.67269e-05	AD	Control	160
ENSG00000259440|NPM1P43	0.273060111	9.77269e-06	AD	Control	160
ENSG00000259393|AC025918.2	-0.214865184	3.06673e-05	AD	Control	160
ENSG00000259671|MTCYBP23	-0.169235598	2.30297e-05	AD	Control	160
ENSG00000272887|CSPG4P5	-0.43011323	9.59798e-06	AD	Control	160
ENSG00000259569|AC013489.2	-0.223449957	3.06673e-05	AD	Control	160
ENSG00000259557|HMGN1P26	-0.454669831	9.58799e-06	AD	Control	160
ENSG00000259183|MED28P6	-0.045838603	2.82869e-05	AD	Control	160
ENSG00000259316|AC087632.1	0.238115961	9.18078e-06	AD	Control	160
ENSG00000259657|PIGHP1	0.197684298	1.07703e-05	AD	Control	160
ENSG00000259470|KRT8P9	-0.141190006	2.45125e-05	AD	Control	160
ENSG00000285253|AC090517.4	0.006614324	2.88347e-05	AD	Control	160
ENSG00000259236|GOLGA8VP	-0.991914111	2.68743e-11	AD	Control	160
ENSG00000119660|DPPA5P4	-0.065989182	3.06673e-05	AD	Control	160
ENSG00000259414|AC242376.1	-0.044193114	2.90633e-05	AD	Control	160
ENSG00000259186|MRPS15P1	-0.055683219	3.06673e-05	AD	Control	160
ENSG00000259338|AC051619.2	-0.632570016	5.80953e-06	AD	Control	160
ENSG00000259626|MTND3P12	0.068753873	2.81106e-05	AD	Control	160
ENSG00000259696|AC104759.1	-0.141777182	3.06673e-05	AD	Control	160
ENSG00000259706|HSP90B2P	-0.076826965	1.57053e-05	AD	Control	160
ENSG00000259686|HNRNPA1P71	0.077023898	2.74428e-05	AD	Control	160
ENSG00000248472|DDX11L9	-0.226880981	1.18714e-05	AD	Control	160
ENSG00000259677|AC027176.2	0.027008337	2.8415e-05	AD	Control	160
ENSG00000259308|AC024270.1	-0.343132028	6.34295e-06	AD	Control	160
ENSG00000259461|ANP32BP3	-0.046749631	3.06673e-05	AD	Control	160
ENSG00000259746|HSPE1P3	-0.18255815	1.00116e-05	AD	Control	160
ENSG00000259318|AL356801.1	-0.383869913	1.98103e-06	AD	Control	160
ENSG00000259600|AC066616.2	-0.052593608	2.77336e-05	AD	Control	160
ENSG00000259350|AC067805.1	-0.143581656	3.06673e-05	AD	Control	160
ENSG00000259228|HNRNPA1P62	0.120890864	2.10551e-05	AD	Control	160
ENSG00000259246|HMGN2P47	-0.097561403	3.06673e-05	AD	Control	160
ENSG00000259612|EEF1A1P22	0.163083944	1.80076e-05	AD	Control	160
ENSG00000259435|OR4N3P	-0.007561396	3.06673e-05	AD	Control	160
ENSG00000259467|NDUFAF4P1	-0.13389846	3.06673e-05	AD	Control	160
ENSG00000181827|RFX7	0.088188149	3.54962e-06	AD	Control	160
ENSG00000259630|AC104046.1	0.104826162	2.55785e-05	AD	Control	160
ENSG00000259207|ITGB3	0.357400915	1.33168e-06	AD	Control	160
ENSG00000259738|ZNF444P1	0.250089904	1.49188e-05	AD	Control	160
ENSG00000259358|AC026951.1	-0.130390508	1.69298e-05	AD	Control	160
ENSG00000259346|AC105129.2	-0.086798912	3.06673e-05	AD	Control	160
ENSG00000259441|MRPL15P1	-0.138348817	3.06673e-05	AD	Control	160
ENSG00000259516|ANP32AP1	-0.535410412	2.45125e-06	AD	Control	160
ENSG00000259502|AL132640.1	-0.414999103	5.14878e-07	AD	Control	160
ENSG00000259614|AC087477.6	-0.26725517	3.06673e-05	AD	Control	160
ENSG00000259646|AC140725.2	-0.198481686	3.06673e-05	AD	Control	160
ENSG00000259195|AC021739.1	0.327584622	1.68423e-05	AD	Control	160
ENSG00000259751|AC018868.2	0.41568128	2.18915e-06	AD	Control	160
ENSG00000230183|CNOT6LP1	0.16672842	1.34796e-05	AD	Control	160
ENSG00000259538|UBE2Q2P11	-0.186398902	3.06673e-05	AD	Control	160
ENSG00000259192|AC109631.1	-0.041583617	2.60755e-05	AD	Control	160
ENSG00000259648|AL132640.2	-0.492767925	7.8463e-08	AD	Control	160
ENSG00000259239|AC021755.1	-0.158525532	3.06673e-05	AD	Control	160
ENSG00000259425|AC011767.1	-0.029557537	2.59734e-05	AD	Control	160
ENSG00000259513|CYCSP38	0.159415937	2.28024e-05	AD	Control	160
ENSG00000259609|AC027807.1	0.130807132	1.85995e-05	AD	Control	160
ENSG00000259317|AC044860.3	-0.496825864	3.06673e-05	AD	Control	160
ENSG00000259389|H3F3AP1	-0.399381378	1.15994e-05	AD	Control	160
ENSG00000259216|AC084757.1	0.644148298	3.06673e-05	AD	Control	160
ENSG00000235390|AC051619.1	-0.025102316	2.76134e-05	AD	Control	160
ENSG00000270356|IGHV1OR15-4	-0.039823529	3.06673e-05	AD	Control	160
