ensembl_id,symbol,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000171621.13,SPSB1,0.436270525,-0.067725219,0.940266269,-0.470651702,1.742366616,0.088121082,0.310716643,-4.430505834
ENSG00000119812.18,FAM98A,-0.313081437,-0.674792996,0.048630122,-0.132364014,-1.742229926,0.088145242,0.310716643,-4.430711985
ENSG00000127022.14,CANX,-0.137055324,-0.295402932,0.021292284,-0.094203492,-1.742187694,0.088152708,0.310716643,-4.430775676
ENSG00000166501.13,PRKCB,-0.541312542,-1.166741323,0.084116239,0.337049041,-1.742130823,0.088162762,0.310716643,-4.430861441
ENSG00000166436.16,TRIM66,-0.32920017,-0.709556682,0.051156343,0.082468362,-1.742126679,0.088163495,0.310716643,-4.430867689
ENSG00000197019.4,SERTAD1,0.75077341,-0.116808528,1.618355349,-0.000127424,1.741842644,0.088213725,0.310719044,-4.431295996
ENSG00000178229.7,ZNF543,0.234789635,-0.036551444,0.506130714,0.08144787,1.741702244,0.088238562,0.310719044,-4.431507688
ENSG00000121579.12,NAA50,-0.211128089,-0.45515259,0.032896412,0.022636582,-1.741498565,0.088274605,0.310719044,-4.431814765
ENSG00000133398.3,MED10,-0.27156428,-0.585457066,0.042328505,-0.006567947,-1.74141327,0.088289702,0.310719044,-4.43194335
ENSG00000165197.4,VEGFD,-0.722922067,-1.558560918,0.112716784,0.079337816,-1.74133928,0.0883028,0.310719044,-4.432054889
ENSG00000083097.14,DOP1A,-0.310950431,-0.670412307,0.048511446,0.005811369,-1.741200823,0.088327315,0.310719044,-4.432263599
ENSG00000169641.13,LUZP1,-0.286862227,-0.618491993,0.044767539,0.351599886,-1.741126797,0.088340424,0.310719044,-4.432375179
ENSG00000118094.11,TREH,0.656156003,-0.102463585,1.414775591,-0.552755334,1.740979239,0.08836656,0.310719044,-4.432597586
ENSG00000134899.19,ERCC5,0.170944235,-0.026695853,0.368584324,-0.03239864,1.74096467,0.08836914,0.310719044,-4.432619543
ENSG00000002822.15,MAD1L1,0.261488837,-0.040851364,0.563829037,-0.060106773,1.740875822,0.08838488,0.310719044,-4.432753449
ENSG00000157168.18,NRG1,-0.757109045,-1.632524141,0.11830605,0.337281547,-1.740824305,0.088394008,0.310719044,-4.43283109
ENSG00000183114.7,FAM43B,0.415286037,-0.064937285,0.895509359,0.296857436,1.740662687,0.088422649,0.310719044,-4.43307465
ENSG00000101457.12,DNTTIP1,-0.342035584,-0.737585924,0.053514756,-0.010184343,-1.740524201,0.088447196,0.310719044,-4.433283334
ENSG00000167106.11,FAM102A,0.29123374,-0.045566981,0.62803446,-0.274079758,1.740520783,0.088447802,0.310719044,-4.433288484
ENSG00000171004.18,HS6ST2,-0.780254002,-1.682661724,0.122153719,0.220751465,-1.740378624,0.088473007,0.310719044,-4.433502688
ENSG00000101213.6,PTK6,0.550787671,-0.08624518,1.187820523,-0.349780865,1.740335262,0.088480696,0.310719044,-4.433568023
ENSG00000111652.9,COPS7A,-0.295748894,-0.63782252,0.046324733,0.082871241,-1.740259748,0.088494088,0.310719044,-4.433681797
ENSG00000164024.11,METAP1,-0.282894604,-0.610166934,0.044377726,-0.008939646,-1.739906512,0.088556754,0.310870904,-4.434213952
ENSG00000197943.9,PLCG2,0.625781308,-0.098221691,1.349784307,-0.117643634,1.739773692,0.088580327,0.310885492,-4.434414022
ENSG00000116001.15,TIA1,-0.247697101,-0.53435034,0.038956138,-0.149507845,-1.739300447,0.08866436,0.311018198,-4.435126778
ENSG00000174437.16,ATP2A2,-0.376526872,-0.812277438,0.059223693,0.16251068,-1.739276204,0.088668667,0.311018198,-4.435163287
ENSG00000171530.13,TBCA,-0.244307002,-0.527076365,0.038462361,-0.119717372,-1.739058126,0.088707415,0.311018198,-4.435491674
ENSG00000129235.10,TXNDC17,-0.37096761,-0.800367447,0.058432228,0.014492293,-1.738940226,0.088728369,0.311018198,-4.435669197
ENSG00000118058.21,KMT2A,0.113896118,-0.017944775,0.24573701,-0.040926913,1.738878851,0.088739278,0.311018198,-4.435761605
ENSG00000129911.8,KLF16,0.421256465,-0.06638201,0.90889494,0.318240369,1.73883812,0.088746519,0.311018198,-4.43582293
ENSG00000115183.14,TANC1,0.465088977,-0.073302411,1.003480364,-0.349088029,1.73879539,0.088754116,0.311018198,-4.435887262
ENSG00000169085.12,VXN,-0.287929697,-0.621298674,0.045439281,-0.086547149,-1.738488469,0.088808697,0.311109376,-4.436349312
ENSG00000143850.14,PLEKHA6,0.212357231,-0.033521092,0.458235554,0.27169276,1.738430567,0.088818997,0.311109376,-4.436436472
ENSG00000220201.7,ZGLP1,0.501783109,-0.079292852,1.08285907,0.250471007,1.738175672,0.088864351,0.311186683,-4.436820134
ENSG00000062598.17,ELMO2,-0.201898386,-0.435712972,0.0319162,-0.063152033,-1.738088094,0.088879939,0.311186683,-4.436951944
ENSG00000132170.20,PPARG,0.359936402,-0.056945459,0.776818264,0.146328416,1.737894105,0.088914474,0.31121982,-4.437243887
ENSG00000105298.13,CACTIN,0.258390287,-0.040910996,0.557691569,0.01156643,1.737713375,0.088946659,0.31121982,-4.437515851
ENSG00000159921.15,GNE,-0.184159595,-0.397477953,0.029158762,-0.076784456,-1.737707433,0.088947717,0.31121982,-4.437524792
ENSG00000165409.17,TSHR,0.634328554,-0.100565764,1.369222873,-0.000200001,1.737400371,0.089002422,0.31134319,-4.437986803
ENSG00000100294.12,MCAT,-0.324492553,-0.700477903,0.051492797,0.186276557,-1.737178113,0.089042036,0.311413727,-4.438321173
ENSG00000081019.13,RSBN1,-0.192959033,-0.416586993,0.030668928,0.033589236,-1.736798954,0.08910965,0.311519587,-4.438891503
ENSG00000218823.1,PAPOLB,0.532485685,-0.084636451,1.149607821,0.009367505,1.736790161,0.089111218,0.311519587,-4.438904727
ENSG00000163956.11,LRPAP1,-0.163928081,-0.353930839,0.026074676,0.094079727,-1.736616769,0.089142153,0.311559705,-4.439165506
ENSG00000102879.15,CORO1A,-0.406043585,-0.876721522,0.064634351,0.259617597,-1.736438279,0.089174006,0.311603015,-4.439433928
ENSG00000134817.10,APLNR,1.515841943,-0.241549756,3.273233643,-0.657898116,1.736184549,0.089219303,0.311693272,-4.439815458
ENSG00000185608.8,MRPL40,-0.323122114,-0.697768386,0.051524158,-0.078339106,-1.736024316,0.089247919,0.311725225,-4.440056374
ENSG00000118508.4,RAB32,0.630174078,-0.10066159,1.361009747,-0.00484518,1.73560678,0.089322521,0.311790947,-4.440684063
ENSG00000150627.15,WDR17,-0.455654219,-0.98410344,0.072795001,0.236297435,-1.735572149,0.089328711,0.311790947,-4.440736119
ENSG00000105669.13,COPE,-0.197629216,-0.426847325,0.031588894,-0.068116695,-1.73545261,0.08935008,0.311790947,-4.440915797
ENSG00000128606.12,LRRC17,-0.605177995,-1.307162588,0.096806598,0.102272714,-1.735266113,0.089383428,0.311790947,-4.441196097
ENSG00000170634.12,ACYP2,-0.234865781,-0.507330862,0.037599301,-0.08593149,-1.735079714,0.089416768,0.311790947,-4.441476224
ENSG00000259207.7,ITGB3,0.663495259,-0.106236242,1.43322676,-0.103443964,1.735038444,0.089424151,0.311790947,-4.441538243
ENSG00000132692.18,BCAN,0.318667496,-0.051044347,0.688379339,-0.165949975,1.734941928,0.089441419,0.311790947,-4.441683276
ENSG00000123143.12,PKN1,0.520568574,-0.083407912,1.12454506,-0.057751976,1.734876057,0.089453206,0.311790947,-4.441782257
ENSG00000171680.21,PLEKHG5,0.353237819,-0.056621806,0.763097444,0.552866744,1.734772762,0.089471693,0.311790947,-4.441937465
ENSG00000120889.12,TNFRSF10B,0.655303956,-0.105055491,1.415663404,0.00962735,1.734739955,0.089477565,0.311790947,-4.441986759
ENSG00000165525.17,NEMF,0.145327436,-0.023304653,0.313959524,-0.124985778,1.734674242,0.089489328,0.311790947,-4.442085491
ENSG00000174953.13,DHX36,-0.255020449,-0.55094645,0.040905551,-0.049380377,-1.734612294,0.089500418,0.311790947,-4.442178565
ENSG00000275832.4,ARHGAP23,0.341386048,-0.054905682,0.737677777,-0.386244706,1.733968872,0.089615672,0.311865148,-4.443145097
ENSG00000151834.15,GABRA2,-0.372309952,-0.804502883,0.059882979,0.414226704,-1.73395381,0.089618372,0.311865148,-4.443167719
ENSG00000146476.10,ARMT1,-0.400202012,-0.864784634,0.06438061,0.069048338,-1.733911171,0.089626014,0.311865148,-4.443231758
ENSG00000037042.8,TUBG2,-0.315442838,-0.681651724,0.050766049,0.042633188,-1.733813301,0.089643557,0.311865148,-4.443378744
ENSG00000167862.9,MRPL58,-0.243945546,-0.527158301,0.039267209,0.007453126,-1.73376656,0.089651937,0.311865148,-4.44344894
ENSG00000164880.15,INTS1,0.189747747,-0.030547385,0.41004288,0.074512068,1.733733199,0.089657918,0.311865148,-4.44349904
ENSG00000149182.14,ARFGAP2,-0.182636145,-0.394674881,0.029402592,-0.059012675,-1.733732381,0.089658065,0.311865148,-4.443500269
ENSG00000137168.7,PPIL1,-0.330250012,-0.713782239,0.053282215,0.043865307,-1.733211324,0.089751527,0.312122438,-4.444282668
ENSG00000127922.9,SEM1,0.2416996,-0.039038455,0.522437654,-0.116599946,1.732946613,0.08979904,0.312170994,-4.444680069
ENSG00000162543.5,UBXN10,-0.581362764,-1.256673028,0.093947499,0.662008352,-1.732823783,0.089821094,0.312170994,-4.444864452
ENSG00000186297.11,GABRA5,-0.494140969,-1.068207571,0.079925632,0.337294566,-1.73260323,0.089860704,0.312170994,-4.4451955
ENSG00000250056.5,LINC01018,-0.384392551,-0.830962027,0.062176925,0.311757999,-1.732592645,0.089862605,0.312170994,-4.445211386
ENSG00000140299.11,BNIP2,0.458629875,-0.074185723,0.991445473,-0.124978209,1.732590582,0.089862976,0.312170994,-4.445214484
ENSG00000157470.11,FAM81A,-0.637469412,-1.378167392,0.103228567,0.37285174,-1.73232243,0.089911156,0.312270611,-4.445616925
ENSG00000136381.12,IREB2,-0.233149592,-0.504149587,0.037850404,0.040670035,-1.731712986,0.090020737,0.312583392,-4.446531377
ENSG00000136235.16,GPNMB,0.590237082,-0.09591636,1.276390524,0.17927376,1.731473234,0.090063876,0.312665377,-4.446891042
ENSG00000198157.10,HMGN5,0.450756548,-0.073283867,0.974796963,-0.127431123,1.731361676,0.090083955,0.312667288,-4.447058381
ENSG00000100941.8,PNN,0.226015771,-0.036828484,0.488860026,-0.191940522,1.730815572,0.090182299,0.312857144,-4.447877414
ENSG00000076003.4,MCM6,-0.36594543,-0.791534444,0.059643584,-0.063618885,-1.730758438,0.090192592,0.312857144,-4.447963088
ENSG00000099864.17,PALM,0.348004091,-0.056728361,0.752736543,0.25998988,1.730720186,0.090199485,0.312857144,-4.448020447
ENSG00000162618.13,ADGRL4,0.79034122,-0.128921397,1.709603837,0.051783706,1.730555659,0.090229136,0.312857144,-4.448267145
ENSG00000184752.12,NDUFA12,-0.253286527,-0.547914107,0.041341053,-0.005460903,-1.730410845,0.09025524,0.312857144,-4.448484267
ENSG00000147316.12,MCPH1,0.210072965,-0.034344196,0.454490126,-0.016723897,1.730011569,0.090327248,0.312857144,-4.449082827
ENSG00000266714.8,MYO15B,0.628504226,-0.102758147,1.3597666,-0.294698839,1.729997648,0.090329759,0.312857144,-4.449103695
ENSG00000118965.14,WDR35,-0.181468733,-0.392607736,0.02967027,-0.030714521,-1.729991141,0.090330933,0.312857144,-4.449113449
ENSG00000166257.8,SCN3B,-0.607776227,-1.314955525,0.099403071,0.277500598,-1.729914776,0.090344711,0.312857144,-4.449227913
ENSG00000108830.9,RND2,0.423760835,-0.069328703,0.916850373,-0.09030201,1.729838528,0.09035847,0.312857144,-4.449342199
ENSG00000179915.22,NRXN1,-0.551854135,-1.194005661,0.090297391,0.327612191,-1.729805686,0.090364396,0.312857144,-4.449391423
ENSG00000144857.14,BOC,0.470892966,-0.077091995,1.018877926,0.043325643,1.729673381,0.090388276,0.312857144,-4.449589717
ENSG00000149499.11,EML3,0.627420634,-0.102728132,1.3575694,-0.212499911,1.729649,0.090392677,0.312857144,-4.449626257
ENSG00000134308.13,YWHAQ,-0.220517455,-0.477179692,0.036144782,-0.214524637,-1.729384389,0.090440453,0.312954851,-4.450022801
ENSG00000175324.9,LSM1,-0.312586123,-0.676433777,0.05126153,0.035682123,-1.729261428,0.090462661,0.31296406,-4.450207052
ENSG00000166963.12,MAP1A,-0.352851487,-0.763615582,0.057912607,0.232189304,-1.729059809,0.090499086,0.313004741,-4.450509142
ENSG00000120913.23,PDLIM2,0.513939547,-0.084379216,1.11225831,0.138260041,1.728979935,0.090513519,0.313004741,-4.450628811
ENSG00000112699.10,GMDS,-0.381946455,-0.826647573,0.062754662,0.076351886,-1.728800187,0.090546007,0.313049474,-4.450898095
ENSG00000173114.12,LRRN3,-0.472603516,-1.022893713,0.077686681,0.294485765,-1.728684387,0.090566942,0.313054254,-4.451071565
ENSG00000137070.17,IL11RA,0.329894474,-0.054351113,0.71414006,-0.13946831,1.728131119,0.09066702,0.313311327,-4.451900228
ENSG00000114948.12,ADAM23,-0.67856619,-1.468962154,0.111829774,0.313960597,-1.72805691,0.09068045,0.313311327,-4.452011359
ENSG00000100027.14,YPEL1,0.310236025,-0.051253302,0.671725352,0.118201749,1.72745716,0.090789053,0.313618885,-4.452909347
ENSG00000065057.7,NTHL1,-0.35631272,-0.771520426,0.058894986,0.032519418,-1.727334549,0.090811269,0.313627962,-4.453092896
ENSG00000135945.9,REV1,0.149644176,-0.024746315,0.324034667,-0.058691131,1.727219594,0.090832102,0.313632259,-4.453264974
ENSG00000167378.8,IRGQ,-0.173602025,-0.375976965,0.028772916,0.177900117,-1.726667001,0.090932301,0.313910537,-4.454092017
ENSG00000125755.18,SYMPK,0.154562403,-0.025654598,0.334779404,-0.013419851,1.72630942,0.090997188,0.314066821,-4.454627074
ENSG00000089356.18,FXYD3,0.705962815,-0.117384834,1.529310463,-0.018166692,1.725874112,0.091076232,0.314271886,-4.455278304
ENSG00000244242.1,IFITM10,-0.299568218,-0.648984046,0.049847609,0.241035346,-1.725693651,0.091109017,0.314317275,-4.455548235
ENSG00000015133.18,CCDC88C,0.572162482,-0.095410357,1.239735322,0.174139757,1.725167452,0.09120467,0.314579484,-4.456335178
ENSG00000163874.10,ZC3H12A,0.643490244,-0.107469957,1.394450445,-0.057042327,1.724787451,0.091273798,0.314750114,-4.456903351
ENSG00000075089.9,ACTR6,-0.394018404,-0.853962696,0.065925889,-0.113379104,-1.724335665,0.091356042,0.314935336,-4.457578713
ENSG00000139160.13,ETFBKMT,-0.269037487,-0.583100269,0.045025294,0.030535487,-1.72427632,0.09136685,0.314935336,-4.457667415
ENSG00000167766.18,ZNF83,0.212370869,-0.03556662,0.460308359,-0.198259474,1.724103304,0.091398365,0.314976157,-4.457926003
ENSG00000176208.8,ATAD5,0.344529073,-0.057748805,0.746806952,-0.05958288,1.723892828,0.091436717,0.315010067,-4.458240549
ENSG00000173456.4,RNF26,-0.257431508,-0.558027371,0.043164355,0.090508573,-1.723809379,0.091451926,0.315010067,-4.458365249
ENSG00000118046.14,STK11,0.243164198,-0.040792351,0.527120747,0.164872344,1.723686503,0.091474324,0.315010067,-4.458548859
ENSG00000157219.4,HTR5A,-0.708780147,-1.536495833,0.11893554,0.461228959,-1.723617506,0.091486904,0.315010067,-4.458651952
ENSG00000177613.8,CSTF2T,-0.199587492,-0.432733507,0.033558523,-0.138143544,-1.723121342,0.091577404,0.315243361,-4.459393209
ENSG00000158290.16,CUL4B,-0.177238,-0.384302097,0.029826098,-0.02666276,-1.722909931,0.091615989,0.315243361,-4.459708996
ENSG00000122482.20,ZNF644,0.186545525,-0.031402731,0.404493782,-0.262291042,1.722828217,0.091630906,0.315243361,-4.459831045
ENSG00000116663.10,FBXO6,0.427473846,-0.071964145,0.926911837,-0.022166437,1.722814474,0.091633415,0.315243361,-4.45985157
ENSG00000154639.18,CXADR,-0.410486604,-0.890150932,0.069177723,-0.128011208,-1.722551067,0.091681515,0.315341082,-4.460244958
ENSG00000170892.10,TSEN34,-0.302619163,-0.656265016,0.051026689,-0.053033643,-1.722417363,0.091705939,0.315357342,-4.460444619
ENSG00000161048.11,NAPEPLD,-0.325085818,-0.705090503,0.054918868,-0.109142284,-1.721946324,0.091792026,0.315542881,-4.46114792
ENSG00000198015.12,MRPL42,-0.321697946,-0.697760992,0.054365101,-0.017577706,-1.721861301,0.091807572,0.315542881,-4.461274849
ENSG00000014919.12,COX15,-0.24125009,-0.523280308,0.040780128,-0.004461951,-1.721798711,0.091819017,0.315542881,-4.461368284
ENSG00000123094.15,RASSF8,0.425331703,-0.071991955,0.922655361,-0.03049468,1.721468871,0.091879353,0.315682473,-4.461860627
ENSG00000129116.18,PALLD,0.608246317,-0.103213631,1.319706265,-0.014642246,1.720836342,0.091995151,0.316012521,-4.462804555
ENSG00000157554.18,ERG,0.768367699,-0.130513161,1.66724856,0.046725129,1.720590435,0.092040202,0.316014566,-4.463171443
ENSG00000112685.13,EXOC2,-0.191675113,-0.415911611,0.032561385,-0.075590681,-1.720560558,0.092045677,0.316014566,-4.463216016
ENSG00000151470.12,C4orf33,-0.381189255,-0.827172662,0.064794153,0.040128523,-1.720412091,0.092072887,0.316014566,-4.463437501
ENSG00000103995.13,CEP152,0.323740393,-0.055031228,0.702512014,0.005422767,1.720402223,0.092074696,0.316014566,-4.463452222
ENSG00000038945.14,MSR1,0.77577009,-0.132069717,1.683609898,0.056709882,1.720023368,0.092144161,0.316139384,-4.464017322
ENSG00000148826.8,NKX6-2,0.587688954,-0.100092776,1.275470684,-0.808881282,1.719916769,0.092163714,0.316139384,-4.464176306
ENSG00000114405.10,C3orf14,-0.618526615,-1.342413257,0.105360026,0.123028705,-1.719880877,0.092170298,0.316139384,-4.464229834
ENSG00000197081.13,IGF2R,0.186264933,-0.031781487,0.404311354,-0.07948967,1.719462377,0.092247101,0.316306728,-4.464853899
ENSG00000137547.8,MRPL15,-0.427220945,-0.927354755,0.072912865,0.127164477,-1.719399753,0.092258598,0.316306728,-4.464947273
ENSG00000278195.1,SSTR3,-0.508257875,-1.103534372,0.087018621,0.478655992,-1.718604399,0.092404723,0.316680525,-4.4661329
ENSG00000140450.8,ARRDC4,0.594259646,-0.101764709,1.290284,-0.600814956,1.71855067,0.092414601,0.316680525,-4.466212976
ENSG00000198000.11,NOL8,0.180324712,-0.030888185,0.391537608,-0.155789887,1.71848344,0.092426962,0.316680525,-4.466313171
ENSG00000198939.7,ZFP2,0.300207815,-0.051486403,0.651902034,-0.078714614,1.718174633,0.09248376,0.316807335,-4.46677335
ENSG00000119283.15,TRIM67,-0.453034796,-0.983854073,0.077784481,0.077792753,-1.717890238,0.092536093,0.316880719,-4.467197089
ENSG00000149305.6,HTR3B,-0.748624391,-1.625809015,0.128560232,0.482240887,-1.717843123,0.092544766,0.316880719,-4.467267281
ENSG00000196636.7,SDHAF3,-0.455111846,-0.988477717,0.078254025,0.01624921,-1.717526534,0.092603057,0.316974754,-4.467738905
ENSG00000203801.8,LINC00222,0.484909807,-0.083393373,1.053212987,-0.148019146,1.717478936,0.092611823,0.316974754,-4.467809805
ENSG00000274718.1,AL136964.1,-0.994466971,-2.160159324,0.171225381,0.230405356,-1.71718448,0.092666071,0.317092639,-4.468248378
ENSG00000163141.19,BNIPL,0.552927565,-0.09541726,1.201272391,0.030061198,1.716614318,0.092771186,0.317341094,-4.469097411
ENSG00000173821.19,RNF213,0.363410893,-0.062722465,0.789544251,-0.146594306,1.716575647,0.092778319,0.317341094,-4.469154987
ENSG00000204619.7,PPP1R11,-0.195938386,-0.42577551,0.033898738,0.006200822,-1.715970767,0.09288995,0.317488814,-4.470055434
ENSG00000107758.15,PPP3CB,-0.563521483,-1.224619825,0.097576859,0.153562008,-1.715753712,0.092930035,0.317488814,-4.470378483
ENSG00000165626.17,BEND7,0.418540625,-0.072478829,0.90956008,0.118270829,1.715732023,0.092934041,0.317488814,-4.470410762
ENSG00000075239.13,ACAT1,-0.214856996,-0.466958599,0.037244607,-0.058380528,-1.715475145,0.092981501,0.317488814,-4.47079303
ENSG00000237289.9,CKMT1B,-0.997503308,-2.167926539,0.172919922,0.523986356,-1.715465348,0.092983311,0.317488814,-4.470807609
ENSG00000014914.20,MTMR11,0.397314642,-0.068891414,0.863520697,-0.050116441,1.715407077,0.09299408,0.317488814,-4.470894316
ENSG00000081985.11,IL12RB2,-0.567129142,-1.232595844,0.09833756,0.18534644,-1.715403029,0.092994828,0.317488814,-4.47090034
ENSG00000130640.13,TUBGCP2,-0.159803385,-0.347319437,0.027712666,0.002202412,-1.715371001,0.093000747,0.317488814,-4.470947997
ENSG00000163281.11,GNPDA2,-0.353881862,-0.769144284,0.06138056,0.065526276,-1.715324176,0.093009402,0.317488814,-4.471017669
ENSG00000135912.10,TTLL4,0.307714658,-0.053384733,0.668814049,-0.178507046,1.715267923,0.0930198,0.317488814,-4.471101368
ENSG00000050426.15,LETMD1,-0.310025559,-0.673907616,0.053856497,0.026779057,-1.714933948,0.093081555,0.317631879,-4.471598241
ENSG00000189058.8,APOD,0.526636656,-0.091660758,1.14493407,-0.329678445,1.714447506,0.093171563,0.317871274,-4.472321796
ENSG00000235597.1,LINC01102,-0.566317303,-1.231516309,0.098881703,-0.203791334,-1.713636789,0.093321732,0.318262242,-4.473527298
ENSG00000117600.12,PLPPR4,-0.480583306,-1.045102483,0.08393587,0.23363198,-1.71356475,0.093335086,0.318262242,-4.473634394
ENSG00000010404.17,IDS,-0.308704535,-0.671337821,0.053928752,0.284072096,-1.713506993,0.093345793,0.318262242,-4.473720253
ENSG00000158321.16,AUTS2,0.296501181,-0.051858806,0.644861168,0.051709198,1.713202501,0.093402258,0.318356763,-4.474172863
ENSG00000278619.4,MRM1,0.418086516,-0.073215405,0.909388437,0.090318594,1.712885121,0.093461143,0.318356763,-4.474644553
ENSG00000109063.14,MYH3,0.465591899,-0.081553411,1.012737209,-0.229017243,1.712826102,0.093472096,0.318356763,-4.474732259
ENSG00000127337.6,YEATS4,-0.590479307,-1.284488986,0.103530372,-0.097761608,-1.712575367,0.093518643,0.318356763,-4.475104838
ENSG00000119688.20,ABCD4,0.317014262,-0.055605386,0.689633909,-0.085974474,1.712472428,0.093537758,0.318356763,-4.475257786
ENSG00000225746.11,MEG8,-0.724984825,-1.577155303,0.127185654,0.209474267,-1.712430558,0.093545534,0.318356763,-4.475319996
ENSG00000204438.10,GPANK1,0.327610068,-0.057474475,0.712694612,-0.066110203,1.712425518,0.09354647,0.318356763,-4.475327483
ENSG00000131368.7,MRPS25,-0.260740828,-0.56723219,0.045750534,0.070053335,-1.712384703,0.093554051,0.318356763,-4.475388123
ENSG00000020256.19,ZFP64,-0.26390059,-0.574114471,0.046313291,0.07762388,-1.712338698,0.093562596,0.318356763,-4.475456472
ENSG00000187790.10,FANCM,-0.429853072,-0.935158801,0.075452657,-0.097394821,-1.712286177,0.093572352,0.318356763,-4.4755345
ENSG00000214029.4,ZNF891,0.252510678,-0.044352709,0.549374065,-0.144411582,1.712117822,0.093603631,0.318395524,-4.475784603
ENSG00000136108.14,CKAP2,-0.284622659,-0.619266773,0.050021455,0.171859618,-1.711972638,0.093630612,0.318419653,-4.476000268
ENSG00000154175.16,ABI3BP,0.505654802,-0.089025923,1.100335527,-0.448555249,1.711515402,0.093715627,0.31858542,-4.476679365
ENSG00000140443.14,IGF1R,0.277851001,-0.048931843,0.604633845,0.043463768,1.711446219,0.093728496,0.31858542,-4.476782105
ENSG00000111087.9,GLI1,0.810968212,-0.142849776,1.7647862,0.61852904,1.711389491,0.093739049,0.31858542,-4.476866345
ENSG00000180773.14,SLC36A4,-0.366920338,-0.798572468,0.064731793,0.029517237,-1.71099379,0.093812689,0.318700683,-4.477453884
ENSG00000184220.11,CMSS1,-0.455651549,-0.991712693,0.080409595,0.031993929,-1.710917467,0.093826899,0.318700683,-4.477567196
ENSG00000165156.14,ZHX1,0.204106129,-0.036023309,0.444235568,-0.015900772,1.710886421,0.093832679,0.318700683,-4.477613286
ENSG00000205060.10,SLC35B4,-0.268791067,-0.585068433,0.047486298,0.052592538,-1.710634619,0.093879573,0.318792331,-4.477987083
ENSG00000213578.5,CPLX3,0.638028806,-0.112793305,1.388850917,-0.379640741,1.710463343,0.093911481,0.318825367,-4.478241313
ENSG00000127951.6,FGL2,0.462713842,-0.081851843,1.007279527,-0.066676194,1.710301822,0.09394158,0.318825367,-4.478481041
ENSG00000149972.10,CNTN5,-0.661344371,-1.43969558,0.117006839,0.462937759,-1.710261796,0.09394904,0.318825367,-4.478540444
ENSG00000162722.8,TRIM58,-0.456730609,-0.994548427,0.081087209,0.005723581,-1.709367608,0.094115827,0.319323691,-4.479867214
ENSG00000135387.20,CAPRIN1,-0.172426918,-0.375543063,0.030689227,-0.022146318,-1.708721003,0.094236586,0.319556737,-4.480826252
ENSG00000115520.8,COQ10B,-0.293864266,-0.640034199,0.052305666,-0.00633975,-1.708708477,0.094238926,0.319556737,-4.480844827
ENSG00000165637.13,VDAC2,-0.268868635,-0.585599318,0.047862047,0.010731026,-1.708679244,0.094244389,0.319556737,-4.480888178
ENSG00000131724.10,IL13RA1,0.543885415,-0.096872193,1.184643022,-0.121133086,1.708536179,0.094271127,0.319579719,-4.481100324
ENSG00000086232.12,EIF2AK1,-0.213988153,-0.466156507,0.038180201,-0.040276643,-1.708085809,0.094355339,0.319598756,-4.481768058
ENSG00000175854.11,SWI5,0.40544512,-0.072398463,0.883288702,-0.13112802,1.707878052,0.094394207,0.319598756,-4.482076034
ENSG00000183036.10,PCP4,-0.965321232,-2.103026495,0.172384032,0.382927388,-1.707861424,0.094397318,0.319598756,-4.482100682
ENSG00000197808.11,ZNF461,-0.253142712,-0.551495295,0.04520987,0.022234612,-1.707836005,0.094402075,0.319598756,-4.48213836
ENSG00000159714.11,ZDHHC1,0.294524095,-0.052609862,0.641658052,0.201526514,1.707789224,0.094410829,0.319598756,-4.482207703
ENSG00000258315.5,C17orf49,0.363851465,-0.064998536,0.792701467,0.087642921,1.707769492,0.094414522,0.319598756,-4.482236949
ENSG00000100285.9,NEFH,-1.057008476,-2.302848862,0.18883191,0.669759576,-1.707759079,0.094416471,0.319598756,-4.482252384
ENSG00000272382.1,AC025171.5,0.64606099,-0.115507334,1.407629314,-0.179250776,1.707556899,0.094454316,0.319659278,-4.482552043
ENSG00000182173.12,TSEN54,0.365076264,-0.065325792,0.795478321,-0.119929083,1.707339149,0.094495089,0.319729685,-4.482874746
ENSG00000134574.11,DDB2,0.427215789,-0.076557081,0.93098866,-0.163958467,1.706958874,0.09456633,0.319903129,-4.483438222
ENSG00000243927.5,MRPS6,0.311022498,-0.055758741,0.677803738,0.089088627,1.706849503,0.094586828,0.319904879,-4.483600263
ENSG00000131931.8,THAP1,0.312263234,-0.05602757,0.680554038,-0.022049995,1.706634484,0.094627137,0.319973618,-4.483918805
ENSG00000147234.10,FRMPD3,0.362147365,-0.065050011,0.789344741,-0.08649274,1.706346757,0.094681098,0.320073663,-4.484345003
ENSG00000143178.12,TBX19,0.612358929,-0.110038882,1.33475674,-0.170183899,1.706240206,0.094701087,0.320073663,-4.484502817
ENSG00000276255.2,AL136379.1,0.463007994,-0.083227643,1.009243632,0.194636445,1.706157019,0.094716696,0.320073663,-4.484626021
ENSG00000143156.13,NME7,-0.430429372,-0.938289147,0.077430402,0.00025667,-1.705959129,0.094753835,0.320131599,-4.484919083
ENSG00000198453.12,ZNF568,0.174154192,-0.031365039,0.379673423,-0.039754738,1.705658191,0.094810337,0.320254916,-4.485364696
ENSG00000246223.8,LINC01550,0.688911067,-0.124216674,1.502038808,-0.063029515,1.705355481,0.094867199,0.320379399,-4.485812864
