ensembl_id,symbol,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000163491.16,NEK10,-0.628001616,-1.357072168,0.101068937,0.352341975,-1.73381095,0.089643979,0.405323113,-4.392633872
ENSG00000153046.17,CDYL,0.234171615,-0.037698745,0.506041974,-0.053753282,1.733735838,0.089657445,0.405323113,-4.392744799
ENSG00000175550.7,DRAP1,0.162729768,-0.026221406,0.351680943,-0.036002125,1.733516373,0.089696801,0.405323113,-4.393068882
ENSG00000122884.12,P4HA1,0.53111886,-0.085605312,1.147843031,-0.107492035,1.733449888,0.089708726,0.405323113,-4.393167054
ENSG00000143320.8,CRABP2,-0.68952735,-1.490214472,0.111159772,0.33159826,-1.733401595,0.089717389,0.405323113,-4.393238361
ENSG00000230490.2,AL139383.1,-0.787369329,-1.70194037,0.127201713,-0.385955639,-1.732892353,0.089808781,0.405416969,-4.39399018
ENSG00000204227.4,RING1,0.190207202,-0.030746042,0.411160447,-0.060559608,1.732754806,0.08983348,0.405416969,-4.394193214
ENSG00000186063.12,AIDA,0.258430395,-0.041777682,0.558638473,0.002971773,1.732733439,0.089837317,0.405416969,-4.394224752
ENSG00000164114.18,MAP9,-0.467295879,-1.01013821,0.075546452,0.272108361,-1.732721573,0.089839448,0.405416969,-4.394242267
ENSG00000104863.11,LIN7B,-0.375848657,-0.812533249,0.060835936,0.085234143,-1.732429904,0.089891843,0.405516243,-4.39467275
ENSG00000225746.11,MEG8,-0.733404139,-1.585574617,0.11876634,0.209474267,-1.732317167,0.089912102,0.405516243,-4.394839124
ENSG00000113621.14,TXNDC15,-0.248185944,-0.536733136,0.040361248,-0.049464771,-1.73129417,0.090096106,0.406178801,-4.396348413
ENSG00000141503.15,MINK1,0.203490977,-0.033123533,0.440105487,-0.005421302,1.731068773,0.09013669,0.406178801,-4.396680852
ENSG00000154263.17,ABCA10,-0.479023957,-1.036074802,0.078026888,0.224292415,-1.730903811,0.090166402,0.406178801,-4.39692413
ENSG00000135317.12,SNX14,-0.220404966,-0.476715194,0.035905262,-0.014603691,-1.730876083,0.090171397,0.406178801,-4.396965021
ENSG00000100934.14,SEC23A,-0.303031009,-0.655478975,0.049416957,0.067512194,-1.730623517,0.090216905,0.406178801,-4.39733745
ENSG00000184258.7,CDR1,0.399011837,-0.065087672,0.863111346,-0.283934239,1.730554213,0.090229396,0.406178801,-4.397439637
ENSG00000198551.9,ZNF627,-0.400757889,-0.866899016,0.065383237,-0.112836027,-1.73051432,0.090236587,0.406178801,-4.397498456
ENSG00000206559.7,ZCWPW2,0.310639091,-0.050788086,0.672066268,-0.017415447,1.729998951,0.090329524,0.406200931,-4.398258224
ENSG00000113327.16,GABRG2,-0.911401431,-1.971842726,0.149039864,0.490554412,-1.729950246,0.090338311,0.406200931,-4.398330014
ENSG00000166224.16,SGPL1,0.378474463,-0.061938267,0.818887193,-0.104929005,1.729765599,0.090371631,0.406200931,-4.398602171
ENSG00000272341.1,AL137003.2,-0.663695922,-1.436022644,0.1086308,-0.046496414,-1.729731226,0.090377835,0.406200931,-4.398652831
ENSG00000183684.7,ALYREF,-0.250954597,-0.542989293,0.041080098,-0.045077124,-1.729701821,0.090383142,0.406200931,-4.398696169
ENSG00000147246.9,HTR2C,-1.096914611,-2.373593629,0.179764408,0.278260381,-1.729424624,0.090433187,0.406200931,-4.399104677
ENSG00000075420.12,FNDC3B,0.371033467,-0.060820356,0.80288729,-0.023146791,1.729365753,0.090443819,0.406200931,-4.399191428
ENSG00000105186.15,ANKRD27,0.19556514,-0.032057798,0.423188078,0.084742905,1.729362177,0.090444464,0.406200931,-4.399196698
ENSG00000132466.18,ANKRD17,0.106324982,-0.017445245,0.230095209,-0.012175638,1.72913806,0.090484947,0.406268786,-4.39952693
ENSG00000173638.18,SLC19A1,0.454976009,-0.074709906,0.984661924,0.155432614,1.728942741,0.090520241,0.406275822,-4.399814698
ENSG00000198668.10,CALM1,-0.356284743,-0.771096266,0.05852678,0.166189081,-1.728848554,0.090537264,0.406275822,-4.399953456
ENSG00000130396.20,AFDN,0.235835755,-0.03878437,0.510455879,-0.093491789,1.728573404,0.09058701,0.406385153,-4.400358774
ENSG00000152931.7,PART1,-0.820810726,-1.776739846,0.135118394,0.372100945,-1.728334779,0.09063017,0.406464889,-4.400710243
ENSG00000213213.13,CCDC183,0.282764293,-0.046670637,0.612199223,-0.060129757,1.727688566,0.090747138,0.406863799,-4.401661835
ENSG00000187736.12,NHEJ1,0.378391874,-0.062486227,0.819269975,-0.052613055,1.727562675,0.090769939,0.406863799,-4.401847181
ENSG00000144120.12,TMEM177,0.508141099,-0.084114535,1.100396733,0.046419135,1.726973445,0.090876724,0.407138942,-4.402714539
ENSG00000128266.8,GNAZ,0.248341681,-0.04111399,0.537797351,-0.002200834,1.726943354,0.09088218,0.407138942,-4.402758826
ENSG00000144366.15,GULP1,-0.542490802,-1.174946271,0.089964667,0.27401502,-1.726525371,0.090957997,0.407364612,-4.403373942
ENSG00000274925.1,ZKSCAN2-DT,0.387732297,-0.06440388,0.839868474,0.005434312,1.726129034,0.091029936,0.407476504,-4.403957081
ENSG00000227888.4,FAM66A,-0.817606579,-1.7711317,0.135918542,0.151037347,-1.725928405,0.09106637,0.407476504,-4.404252228
ENSG00000185950.8,IRS2,0.225591043,-0.037508208,0.488690295,0.102392039,1.725888672,0.091073587,0.407476504,-4.404310676
ENSG00000173598.13,NUDT4,-0.25373564,-0.549670905,0.042199625,0.239664633,-1.725819176,0.091086211,0.407476504,-4.404412902
ENSG00000183763.8,TRAIP,-0.453779612,-0.983069377,0.075510152,0.075495976,-1.725686978,0.09111023,0.407476504,-4.404607353
ENSG00000234465.10,PINLYP,0.557301919,-0.092795286,1.207399125,0.162740342,1.725531046,0.091138567,0.407489413,-4.404836697
ENSG00000185619.18,PCGF3,0.154746052,-0.025855031,0.335347135,-0.034739378,1.724684914,0.091292459,0.407968784,-4.406080872
ENSG00000139631.18,CSAD,0.293348992,-0.049017538,0.635715522,-0.085775905,1.724661374,0.091296743,0.407968784,-4.406115479
ENSG00000102753.9,KPNA3,-0.18009544,-0.390355399,0.030164518,-0.019260061,-1.724077089,0.091403141,0.408330161,-4.406974308
ENSG00000105698.15,USF2,0.293752506,-0.049228968,0.63673398,0.007963213,1.723937259,0.09142862,0.408330161,-4.407179805
ENSG00000258102.3,MAP1LC3B2,-0.579453136,-1.256136853,0.097230581,0.01322556,-1.723626367,0.091485288,0.40846931,-4.407636644
ENSG00000181191.11,PJA1,-0.332743331,-0.721352031,0.055865368,0.06686905,-1.723484492,0.091511158,0.408470909,-4.407845098
ENSG00000149639.14,SOGA1,0.254318674,-0.042764386,0.551401735,-0.160329943,1.723101656,0.091580997,0.408598458,-4.408407519
ENSG00000197558.11,SSPO,0.482636204,-0.081274376,1.046546784,0.010618882,1.722741802,0.091646683,0.408598458,-4.408936077
ENSG00000005486.16,RHBDD2,-0.329585428,-0.714688036,0.055517179,0.189534235,-1.722669964,0.091659801,0.408598458,-4.409041582
ENSG00000171951.4,SCG2,-0.835874005,-1.81261522,0.14086721,0.072612445,-1.722550025,0.091681705,0.408598458,-4.409217722
ENSG00000024862.17,CCDC28A,-0.325079263,-0.70495319,0.054794664,0.009634489,-1.722504314,0.091690055,0.408598458,-4.40928485
ENSG00000116151.13,MORN1,-0.523198134,-1.13459086,0.088194592,0.193772827,-1.722488998,0.091692852,0.408598458,-4.409307341
ENSG00000165689.16,ENTR1,0.225878976,-0.038125276,0.489883228,-0.087492423,1.722167652,0.091751567,0.40874634,-4.409779199
ENSG00000160256.12,FAM207A,-0.288242398,-0.625188352,0.048703556,0.151733559,-1.721900907,0.09180033,0.408849812,-4.410170822
ENSG00000176476.8,SGF29,0.269128789,-0.045545526,0.583803105,-0.14474849,1.721509405,0.091871937,0.408946549,-4.410745515
ENSG00000121579.12,NAA50,-0.208703939,-0.45272844,0.035320562,0.022636582,-1.721502866,0.091873133,0.408946549,-4.410755112
ENSG00000163754.17,GYG1,-0.346238349,-0.751196624,0.058719926,0.006281572,-1.720978433,0.091969128,0.409060346,-4.411524757
ENSG00000143256.4,PFDN2,-0.273594506,-0.593595391,0.046406379,-0.202273529,-1.720943967,0.091975439,0.409060346,-4.411575331
ENSG00000147592.8,LACTB2,-0.29023323,-0.629710976,0.049244516,-0.204839647,-1.720863261,0.09199022,0.409060346,-4.411693753
ENSG00000102977.14,ACD,0.203844869,-0.034598635,0.442288373,0.122106504,1.720777926,0.092005851,0.409060346,-4.411818962
ENSG00000260778.5,AC009065.4,0.551857046,-0.093796655,1.197510748,0.119763413,1.720431895,0.092069257,0.409060346,-4.412326625
ENSG00000164091.11,WDR82,-0.218562974,-0.474282924,0.037156977,0.067947095,-1.7203726,0.092080126,0.409060346,-4.412413608
ENSG00000163166.14,IWS1,0.177751509,-0.03021926,0.385722278,-0.276374493,1.720368721,0.092080837,0.409060346,-4.412419299
ENSG00000179262.9,RAD23A,-0.206360372,-0.447835412,0.035114668,0.000459039,-1.720143163,0.092122191,0.409060346,-4.412750158
ENSG00000122584.12,NXPH1,-0.533903413,-1.158669599,0.090862773,0.101453516,-1.720108012,0.092128637,0.409060346,-4.412801716
ENSG00000133101.9,CCNA1,-0.769091245,-1.669146611,0.130964121,0.35626874,-1.719963299,0.092155179,0.409064753,-4.413013964
ENSG00000134121.9,CHL1,-0.555437157,-1.205731759,0.094857444,0.241075351,-1.719235298,0.092288797,0.409544325,-4.414081476
ENSG00000172215.5,CXCR6,0.696813856,-0.119282942,1.512910655,-0.335997227,1.718642876,0.092397649,0.40991376,-4.414949894
ENSG00000054793.13,ATP9A,-0.287673896,-0.624793765,0.049445973,0.044904752,-1.71761824,0.092586168,0.41049859,-4.416451269
ENSG00000173825.6,TIGD3,-0.523682179,-1.137414755,0.090050396,0.439696408,-1.717509539,0.092606187,0.41049859,-4.4166105
ENSG00000145425.9,RPS3A,0.344194167,-0.059186579,0.747574913,-0.150708965,1.717508436,0.09260639,0.41049859,-4.416612117
ENSG00000164733.20,CTSB,-0.209934349,-0.456021521,0.036152824,0.12207113,-1.717137465,0.092674734,0.410687842,-4.41715547
ENSG00000256235.2,SMIM3,0.584692467,-0.100780217,1.270165152,0.078492756,1.716911397,0.092716404,0.410758812,-4.417486539
ENSG00000143374.16,TARS2,-0.176557451,-0.383620857,0.030505955,0.01487646,-1.716300126,0.092829153,0.411144555,-4.418381531
ENSG00000179454.13,KLHL28,-0.253564935,-0.551057229,0.043927358,-0.057607814,-1.71563151,0.092952609,0.411577495,-4.419360169
ENSG00000249937.6,LINC02223,0.749462785,-0.130314198,1.629239767,0.021372593,1.714699476,0.093124931,0.411742396,-4.420723817
ENSG00000106399.11,RPA3,-0.358359891,-0.77904109,0.062321308,-0.033538179,-1.714655319,0.093133102,0.411742396,-4.420788406
ENSG00000137814.10,HAUS2,-0.239294868,-0.520213798,0.041624062,-0.022675003,-1.714600384,0.093143267,0.411742396,-4.420868759
ENSG00000092096.16,SLC22A17,-0.396970619,-0.8630767,0.069135461,0.049493004,-1.71428938,0.093200837,0.411742396,-4.42132362
ENSG00000156709.13,AIFM1,-0.247341204,-0.537766187,0.04308378,-0.064983161,-1.714245566,0.093208949,0.411742396,-4.421387694
ENSG00000118156.12,ZNF541,0.525176021,-0.091563105,1.141915147,0.297357828,1.714012267,0.093252157,0.411742396,-4.421728852
ENSG00000130948.10,HSD17B3,0.675975759,-0.11785782,1.469809339,-0.688143791,1.714005435,0.093253423,0.411742396,-4.421738841
ENSG00000172830.12,SSH3,0.298493422,-0.052067413,0.649054257,-0.205451317,1.71388591,0.093275566,0.411742396,-4.421913609
ENSG00000123130.16,ACOT9,-0.246955107,-0.537000055,0.043089842,0.159294981,-1.713812253,0.093289214,0.411742396,-4.422021305
ENSG00000170248.14,PDCD6IP,-0.212122797,-0.461262633,0.037017039,-0.064205871,-1.713778576,0.093295454,0.411742396,-4.422070543
ENSG00000133169.5,BEX1,-0.779113539,-1.694263857,0.136036778,0.119299422,-1.713637095,0.093321675,0.411742396,-4.422277389
ENSG00000226101.1,LINC02097,0.881963203,-0.154025585,1.91795199,-0.046481524,1.713586172,0.093331115,0.411742396,-4.422351836
ENSG00000143409.15,MINDY1,0.517091477,-0.090331034,1.124513988,-0.379862769,1.713511544,0.093344949,0.411742396,-4.422460934
ENSG00000112685.13,EXOC2,-0.190886872,-0.41512337,0.033349626,-0.075590681,-1.713484958,0.093349878,0.411742396,-4.422499798
ENSG00000197872.11,FAM49A,-0.477138597,-1.037872178,0.083594985,0.282622393,-1.712767922,0.093482895,0.41198638,-4.423547803
ENSG00000203668.2,CHML,-0.455149134,-0.990060735,0.079762466,0.230118673,-1.712703728,0.093494812,0.41198638,-4.42364161
ENSG00000135441.7,BLOC1S1,-0.239627986,-0.521259922,0.04200395,-0.150043672,-1.712640361,0.093506576,0.41198638,-4.423734204
ENSG00000135094.10,SDS,-0.705386292,-1.534422479,0.123649896,0.130658543,-1.712632044,0.09350812,0.41198638,-4.423746357
ENSG00000260257.2,AL035071.1,0.287349855,-0.050410825,0.625110535,0.162404944,1.712428434,0.093545928,0.412039576,-4.424043859
ENSG00000239282.7,CASTOR1,0.57454738,-0.101020407,1.250115168,0.091480515,1.711856883,0.093652128,0.412149709,-4.424878811
ENSG00000143995.19,MEIS1,0.404217715,-0.071168609,0.87960404,-0.484637005,1.711509037,0.093716811,0.412149709,-4.425386843
ENSG00000101811.13,CSTF2,-0.314583872,-0.684578437,0.055410694,0.006990001,-1.711400468,0.093737007,0.412149709,-4.425545392
ENSG00000155970.11,MICU3,-0.517176277,-1.125463139,0.091110585,0.142387981,-1.71135732,0.093745034,0.412149709,-4.4256084
ENSG00000149927.17,DOC2A,-0.564286017,-1.228004812,0.099432778,0.448049107,-1.711298266,0.093756022,0.412149709,-4.425694634
ENSG00000246922.8,UBAP1L,0.3171736,-0.055908904,0.690256104,0.037961619,1.711207545,0.093772903,0.412149709,-4.425827104
ENSG00000152495.10,CAMK4,-0.699926714,-1.523288935,0.123435507,0.275204776,-1.711087313,0.09379528,0.412149709,-4.426002656
ENSG00000131503.20,ANKHD1,0.168973788,-0.029802284,0.36774986,-0.100417095,1.711062107,0.093799972,0.412149709,-4.426039458
ENSG00000109065.11,NAT9,0.227758282,-0.040197588,0.495714153,-0.046054684,1.710887449,0.093832488,0.412149709,-4.426294457
ENSG00000197329.11,PELI1,0.256820491,-0.045346839,0.558987822,-0.179361302,1.710774242,0.093853568,0.412149709,-4.426459726
ENSG00000084710.13,EFR3B,-0.312862999,-0.680980383,0.055254385,0.130285868,-1.710717959,0.09386405,0.412149709,-4.426541889
ENSG00000091129.19,NRCAM,-0.373242765,-0.812425272,0.065939741,0.208945262,-1.710633228,0.093879832,0.412149709,-4.426665576
ENSG00000114853.13,ZBTB47,0.521050014,-0.092205802,1.134305831,-0.202012836,1.710205402,0.093959552,0.412278519,-4.42729002
ENSG00000151376.16,ME3,-0.319779027,-0.696149332,0.056591277,0.291205978,-1.710193158,0.093961834,0.412278519,-4.427307889
ENSG00000129355.6,CDKN2D,-0.332755211,-0.724428299,0.058917877,0.174339076,-1.710061271,0.093986421,0.412278519,-4.42750036
ENSG00000172890.12,NADSYN1,0.256370707,-0.045457636,0.55819905,-0.246317394,1.709696093,0.094054528,0.412393285,-4.42803322
ENSG00000065882.15,TBC1D1,0.246233228,-0.043668836,0.536135293,0.156244799,1.709644798,0.094064098,0.412393285,-4.42810806
ENSG00000196209.12,SIRPB2,0.683453915,-0.121459502,1.488367331,-0.066171838,1.70911233,0.094163487,0.412402924,-4.428884829
ENSG00000272630.1,AL731563.3,0.552737316,-0.098254555,1.203729188,-0.037783057,1.709046023,0.094175869,0.412402924,-4.428981543
ENSG00000166170.9,BAG5,-0.184241548,-0.40125813,0.032775035,-0.017674065,-1.70885491,0.094211567,0.412402924,-4.429260278
ENSG00000105642.15,KCNN1,0.306837638,-0.054588381,0.668263657,0.543843784,1.708833524,0.094215562,0.412402924,-4.429291469
ENSG00000261386.2,AC027682.4,0.500906937,-0.089140464,1.090954338,0.012702291,1.708758479,0.094229583,0.412402924,-4.429400912
ENSG00000150760.12,DOCK1,0.545256838,-0.097051412,1.187565088,-0.347798192,1.708709204,0.094238791,0.412402924,-4.429472772
ENSG00000135587.8,SMPD2,0.39796127,-0.070855922,0.866778463,-0.00306632,1.70862917,0.094253747,0.412402924,-4.429589483
ENSG00000103202.12,NME4,0.348535929,-0.062106691,0.75917855,0.084791998,1.708417729,0.094293269,0.412402924,-4.429897801
ENSG00000204899.5,MZT1,-0.386772195,-0.842496612,0.068952222,0.186020745,-1.708297422,0.094315763,0.412402924,-4.430073214
ENSG00000237289.9,CKMT1B,-0.993247789,-2.163671019,0.177175442,0.523986356,-1.70814688,0.094343916,0.412402924,-4.430292698
ENSG00000168675.18,LDLRAD4,-0.211311242,-0.460320614,0.037698131,-0.113202132,-1.708116334,0.094349629,0.412402924,-4.430337231
ENSG00000132635.16,PCED1A,0.292571398,-0.052247151,0.637389946,-0.101071531,1.707858104,0.094397939,0.412501476,-4.430713672
ENSG00000081803.15,CADPS2,-0.444320672,-0.968059049,0.079417705,0.288286661,-1.70762561,0.094441453,0.412579017,-4.431052553
ENSG00000006116.3,CACNG3,-0.692593434,-1.509073269,0.1238864,0.374766905,-1.707432112,0.09447768,0.412624695,-4.431334564
ENSG00000166482.11,MFAP4,0.677303239,-0.121345575,1.475952053,-0.021731019,1.707016973,0.094555443,0.412851702,-4.43193951
ENSG00000106144.19,CASP2,0.252005828,-0.045192303,0.549203958,-0.149001169,1.706770191,0.094601694,0.412941039,-4.432299063
ENSG00000102678.6,FGF9,-0.857875407,-1.869819331,0.154068516,0.464755391,-1.706390046,0.094672977,0.413139559,-4.432852833
ENSG00000143178.12,TBX19,0.612301025,-0.110096785,1.334698836,-0.170183899,1.706078867,0.094731361,0.413265086,-4.433306059
ENSG00000188976.10,NOC2L,-0.199606583,-0.435120264,0.035907097,-0.024822523,-1.705961631,0.094753365,0.413265086,-4.433476793
ENSG00000234056.1,LINC00463,0.943698287,-0.169939741,2.057336315,-0.363741456,1.705688228,0.094804696,0.41329262,-4.433874915
ENSG00000100030.14,MAPK1,-0.23971407,-0.522601319,0.043173178,0.14523111,-1.705653039,0.094811304,0.41329262,-4.433926153
ENSG00000185008.17,ROBO2,-0.662929958,-1.445392181,0.119532265,0.062459613,-1.705355022,0.094867286,0.413295239,-4.434360046
ENSG00000081019.13,RSBN1,-0.189450781,-0.413078741,0.034177179,0.033589236,-1.705221639,0.09489235,0.413295239,-4.434554222
ENSG00000135002.11,RFK,-0.491586224,-1.071880221,0.088707773,0.18244515,-1.70514833,0.094906128,0.413295239,-4.434660938
ENSG00000159579.13,RSPRY1,-0.186406477,-0.406456597,0.033643642,-0.114377555,-1.705100289,0.094915158,0.413295239,-4.434730869
ENSG00000047644.18,WWC3,0.393426894,-0.071106694,0.857960483,-0.187821271,1.704737289,0.094983412,0.413479991,-4.435259217
ENSG00000063177.12,RPL18,0.299520963,-0.054186378,0.653228303,-0.128986228,1.704486978,0.095030501,0.413569631,-4.435623489
ENSG00000272398.5,CD24,-0.876766964,-1.912264498,0.15873057,0.250215185,-1.70429844,0.095065981,0.413569631,-4.435897833
ENSG00000182050.13,MGAT4C,-0.476680695,-1.039687258,0.086325868,0.079247962,-1.704216024,0.095081495,0.413569631,-4.436017749
ENSG00000198879.11,SFMBT2,0.265926287,-0.048240439,0.580093012,-0.0518202,1.70377257,0.095165002,0.413603156,-4.436662895
ENSG00000215883.10,CYB5RL,0.372005644,-0.067499291,0.811510579,0.000970853,1.703712505,0.095176318,0.413603156,-4.436750267
ENSG00000197863.8,ZNF790,0.209196596,-0.037969451,0.456362643,-0.07806497,1.70363416,0.095191079,0.413603156,-4.436864226
ENSG00000184254.16,ALDH1A3,-0.611593747,-1.334285828,0.111098333,0.210236399,-1.703414263,0.09523252,0.413603156,-4.437184059
ENSG00000172264.17,MACROD2,-0.444954609,-0.970737743,0.080828525,0.251222563,-1.703411587,0.095233024,0.413603156,-4.437187951
ENSG00000204370.10,SDHD,-0.333841475,-0.728354519,0.060671569,0.020281469,-1.703293392,0.095255305,0.413603156,-4.437359848
ENSG00000175054.14,ATR,-0.277089868,-0.604583697,0.050403962,-0.038389902,-1.703052598,0.095300711,0.413603156,-4.437710012
ENSG00000166471.10,TMEM41B,-0.216833854,-0.473124226,0.039456517,-0.052450254,-1.702963493,0.095317517,0.413603156,-4.437839579
ENSG00000100941.8,PNN,0.222375861,-0.040468394,0.485220116,-0.191940522,1.702941349,0.095321694,0.413603156,-4.437871777
ENSG00000115361.7,ACADL,0.368389841,-0.067109969,0.803889651,0.014349589,1.70266894,0.095373092,0.413620384,-4.438267843
ENSG00000109738.10,GLRB,-0.680587821,-1.485169665,0.123994022,0.334560573,-1.702646475,0.095377332,0.413620384,-4.438300503
ENSG00000159685.10,CHCHD6,-0.320931521,-0.700390845,0.058527804,0.124943823,-1.702384602,0.095426765,0.413722701,-4.438681194
ENSG00000112186.11,CAP2,-0.655149743,-1.430132912,0.119833426,0.291061088,-1.701605349,0.095573989,0.414211018,-4.43981371
ENSG00000075234.16,TTC38,0.579758079,-0.106080099,1.265596256,-0.152509567,1.701514641,0.095591138,0.414211018,-4.43994551
ENSG00000185352.8,HS6ST3,-0.584386172,-1.275860725,0.107088382,0.535635675,-1.70111732,0.095666287,0.41430844,-4.440522752
ENSG00000145002.12,FAM86B2,0.589845654,-0.108135206,1.287826515,0.193610646,1.701004286,0.095687675,0.41430844,-4.440686949
ENSG00000161179.13,YDJC,0.393710308,-0.072191911,0.859612526,0.155055028,1.700953906,0.095697209,0.41430844,-4.44076013
ENSG00000175874.9,CREG2,-0.759931353,-1.659261654,0.139398948,0.451589463,-1.70084867,0.095717127,0.41430844,-4.440912989
ENSG00000138160.5,KIF11,-0.700746956,-1.530253366,0.128759453,-0.022736772,-1.700403585,0.095801405,0.414503144,-4.441559395
ENSG00000184384.13,MAML2,0.48513608,-0.08916407,1.05943623,-0.059177339,1.700337695,0.095813887,0.414503144,-4.441655076
ENSG00000141434.11,MEP1B,-0.585022127,-1.277736914,0.10769266,-0.056282171,-1.699919564,0.095893125,0.41473388,-4.442262182
ENSG00000107105.14,ELAVL2,-0.612589948,-1.338128721,0.112948824,0.359064179,-1.699494558,0.095973722,0.414970365,-4.442879137
ENSG00000185565.11,LSAMP,-0.304747263,-0.6657326,0.056238075,0.153233639,-1.699263734,0.096017518,0.415009532,-4.443214154
ENSG00000143258.15,USP21,0.268286642,-0.049526485,0.586099768,-0.072724201,1.69917362,0.096034621,0.415009532,-4.443344935
ENSG00000122512.15,PMS2,-0.364140112,-0.795665015,0.067384791,0.015848644,-1.6985299,0.096156865,0.415311563,-4.444278976
ENSG00000163093.11,BBS5,-0.296582083,-0.64805378,0.054889613,0.104783688,-1.698498203,0.096162887,0.415311563,-4.444324959
ENSG00000158711.13,ELK4,0.281992696,-0.052209629,0.616195022,-0.162915276,1.698395891,0.096182329,0.415311563,-4.444473384
ENSG00000188542.9,DUSP28,0.399132254,-0.074048633,0.872313142,0.069506852,1.69785332,0.096285487,0.415644901,-4.445260364
ENSG00000156787.16,TBC1D31,0.225361018,-0.041833996,0.492556032,-0.106036645,1.697700136,0.096314628,0.415658629,-4.445482513
ENSG00000124104.18,SNX21,0.249556098,-0.046354486,0.545466682,0.095549631,1.697532998,0.096346432,0.41568384,-4.445724878
ENSG00000140199.11,SLC12A6,-0.155680912,-0.340322704,0.028960879,-0.045493164,-1.697133087,0.096422565,0.415755084,-4.4463047
ENSG00000229520.1,LINC00404,-0.441783115,-0.965770623,0.082204394,0.300035816,-1.697065939,0.096435353,0.415755084,-4.446402044
ENSG00000174938.14,SEZ6L2,-0.581274833,-1.27072157,0.108171905,0.203626404,-1.6970371,0.096440846,0.415755084,-4.446443852
ENSG00000109689.15,STIM2,-0.169475847,-0.370549576,0.031597883,0.036921012,-1.696535756,0.096536374,0.41605488,-4.447170536
ENSG00000166887.15,VPS39,-0.215654503,-0.471571136,0.04026213,0.037664542,-1.696174599,0.096605238,0.416239631,-4.447693906
ENSG00000120729.9,MYOT,0.373901103,-0.069867125,0.81766933,-0.40746541,1.695942325,0.096649549,0.416251886,-4.448030455
ENSG00000169914.5,OTUD3,-0.402950254,-0.881211315,0.075310807,0.116103066,-1.695887146,0.096660078,0.416251886,-4.4481104
ENSG00000146469.12,VIP,-0.599159229,-1.310409309,0.112090851,0.244094007,-1.695627545,0.096709627,0.416353275,-4.448486486
ENSG00000176387.6,HSD11B2,0.629124046,-0.117920835,1.376168926,0.460960326,1.695118754,0.096806797,0.416659578,-4.44922343
ENSG00000003096.14,KLHL13,-0.422045965,-0.923277679,0.079185748,-0.105570776,-1.69485188,0.096857798,0.416767053,-4.4496099
ENSG00000107815.9,TWNK,0.305503372,-0.057381626,0.66838837,-0.037189495,1.694562267,0.096913169,0.416893271,-4.450029239
ENSG00000154511.11,FAM69A,-0.38071903,-0.833026103,0.071588042,-0.155249833,-1.694266583,0.096969728,0.417024529,-4.450457303
ENSG00000164574.15,GALNT10,0.456179,-0.085834901,0.998192901,-0.211865497,1.6940858,0.097004322,0.417061279,-4.450718992
ENSG00000163794.6,UCN,-0.550742345,-1.205394375,0.103909684,0.014402588,-1.693356851,0.097143915,0.417402762,-4.451773924
ENSG00000104812.14,GYS1,0.269536864,-0.050857334,0.589931063,0.029464939,1.693339608,0.097147219,0.417402762,-4.451798872
ENSG00000159307.18,SCUBE1,0.865854476,-0.163484732,1.895193684,-0.446201215,1.693155825,0.09718244,0.417402762,-4.452064778
ENSG00000125814.17,NAPB,-0.852958922,-1.86698518,0.161067336,0.22198473,-1.693126679,0.097188027,0.417402762,-4.452106945
ENSG00000152749.7,GPR180,-0.377702758,-0.826795895,0.071390378,0.064946763,-1.692872603,0.097236739,0.41749998,-4.452474506
ENSG00000104805.15,NUCB1,-0.179237907,-0.392377335,0.03390152,-0.00293053,-1.692686805,0.097272374,0.417541012,-4.452743263
ENSG00000187860.10,CCDC157,0.376673537,-0.071591218,0.824938291,0.303410729,1.691379468,0.097523415,0.417964537,-4.454633593
ENSG00000278619.4,MRM1,0.412819114,-0.078482807,0.904121035,0.090318594,1.691304769,0.097537776,0.417964537,-4.454741566
ENSG00000004848.7,ARX,-0.291764429,-0.639041501,0.055512643,0.316533444,-1.69109019,0.097579036,0.417964537,-4.4550517
ENSG00000275835.4,TUBGCP5,-0.330904669,-0.724796726,0.062987388,-0.052281341,-1.690971194,0.097601924,0.417964537,-4.455223672
ENSG00000177098.8,SCN4B,-0.511841009,-1.12111282,0.097430802,0.612747397,-1.690964661,0.097603181,0.417964537,-4.455233115
ENSG00000130669.17,PAK4,0.437969927,-0.083378094,0.959317947,-0.117056844,1.690935724,0.097608747,0.417964537,-4.455274932
ENSG00000240849.10,TMEM189,0.258019858,-0.049151832,0.565191547,-0.217576871,1.690762016,0.097642168,0.417964537,-4.455525951
ENSG00000125304.9,TM9SF2,-0.160442584,-0.351455204,0.030570036,-0.060142866,-1.690706114,0.097652925,0.417964537,-4.455606727
ENSG00000136930.12,PSMB7,-0.246236569,-0.539405258,0.046932121,0.003859265,-1.690618057,0.097669872,0.417964537,-4.455733963
ENSG00000124486.12,USP9X,-0.179487393,-0.393201988,0.034227203,-0.032708031,-1.690481041,0.097696246,0.417964537,-4.455931929
ENSG00000170340.10,B3GNT2,-0.247132808,-0.541397266,0.047131649,0.040703699,-1.690453127,0.09770162,0.417964537,-4.455972258
ENSG00000145864.12,GABRB2,-0.74835541,-1.639434317,0.142723496,0.423731165,-1.690449796,0.097702261,0.417964537,-4.45597707
